Time,del_2,del_3,del_6,del_9,del_10,del_13
8.8578,-0.08729435896,-0.2228543231,-0.2525056866,-0.259876475,-0.2635028291,-0.2680826166
8.87445,-0.0872938151,-0.2228529156,-0.2525042107,-0.259874983,-0.2635012942,-0.268081032
8.8911,-0.08729327127,-0.2228515097,-0.2525027373,-0.2598734943,-0.2634997627,-0.2680794509
8.90775,-0.08729272753,-0.2228501054,-0.2525012665,-0.2598720091,-0.2634982348,-0.2680778732
8.9244,-0.08729218392,-0.2228487028,-0.2524997985,-0.2598705276,-0.2634967107,-0.268076299
8.94105,-0.08729164048,-0.2228473022,-0.2524983334,-0.2598690499,-0.2634951904,-0.2680747286
8.9577,-0.08729109725,-0.2228459035,-0.2524968712,-0.2598675759,-0.263493674,-0.268073162
8.97435,-0.08729055426,-0.2228445069,-0.2524954121,-0.2598661059,-0.2634921617,-0.2680715993
8.991,-0.08729001154,-0.2228431125,-0.252493956,-0.2598646399,-0.2634906534,-0.2680700405
9.00765,-0.08728946911,-0.2228417203,-0.2524925031,-0.2598631779,-0.2634891493,-0.2680684857
9.0243,-0.08728892701,-0.2228403304,-0.2524910535,-0.2598617201,-0.2634876493,-0.268066935
9.04095,-0.08728838526,-0.222838943,-0.252489607,-0.2598602664,-0.2634861537,-0.2680653885
9.0576,-0.08728784388,-0.222837558,-0.2524881639,-0.2598588169,-0.2634846624,-0.2680638461
9.07425,-0.0872873029,-0.2228361755,-0.2524867242,-0.2598573718,-0.2634831755,-0.2680623081
9.0909,-0.08728676234,-0.2228347957,-0.2524852878,-0.259855931,-0.2634816931,-0.2680607743
9.10755,-0.08728622222,-0.2228334185,-0.252483855,-0.2598544946,-0.2634802152,-0.268059245
9.1242,-0.08728568257,-0.222832044,-0.2524824256,-0.2598530627,-0.2634787419,-0.2680577201
9.14085,-0.08728514341,-0.2228306723,-0.2524809999,-0.2598516353,-0.2634772733,-0.2680561998
9.1575,-0.08728460476,-0.2228293034,-0.2524795779,-0.2598502126,-0.2634758094,-0.2680546841
9.17415,-0.08728406666,-0.2228279375,-0.2524781596,-0.2598487946,-0.2634743503,-0.2680531731
9.1908,-0.08728352913,-0.2228265745,-0.2524767451,-0.2598473814,-0.2634728962,-0.2680516668
9.20745,-0.08728299219,-0.2228252145,-0.2524753346,-0.259845973,-0.263471447,-0.2680501655
9.2241,-0.08728245587,-0.2228238576,-0.252473928,-0.2598445696,-0.2634700029,-0.268048669
9.24075,-0.0872819202,-0.2228225038,-0.2524725255,-0.2598431713,-0.263468564,-0.2680471777
9.2574,-0.0872813852,-0.2228211532,-0.2524711272,-0.259841778,-0.2634671303,-0.2680456914
9.27405,-0.0872808509,-0.2228198059,-0.2524697332,-0.2598403899,-0.263465702,-0.2680442104
9.2907,-0.08728031732,-0.2228184619,-0.2524683434,-0.2598390072,-0.263464279,-0.2680427347
9.30735,-0.0872797845,-0.2228171213,-0.2524669581,-0.2598376298,-0.2634628616,-0.2680412644
9.324,-0.08727925245,-0.2228157842,-0.2524655772,-0.2598362578,-0.2634614497,-0.2680397995
9.34065,-0.0872787212,-0.2228144505,-0.2524642009,-0.2598348913,-0.2634600435,-0.2680383402
9.3573,-0.08727819076,-0.2228131204,-0.2524628291,-0.2598335303,-0.2634586429,-0.2680368865
9.37395,-0.08727766117,-0.2228117939,-0.2524614621,-0.259832175,-0.2634572481,-0.2680354384
9.3906,-0.08727713243,-0.2228104711,-0.2524600997,-0.2598308253,-0.2634558591,-0.268033996
9.40725,-0.08727660456,-0.2228091519,-0.2524587421,-0.2598294813,-0.2634544759,-0.2680325594
9.4239,-0.08727607758,-0.2228078364,-0.2524573892,-0.259828143,-0.2634530986,-0.2680311286
9.44055,-0.0872755515,-0.2228065248,-0.2524560412,-0.2598268104,-0.2634517272,-0.2680297035
9.4572,-0.08727502633,-0.2228052169,-0.252454698,-0.2598254837,-0.2634503617,-0.2680282844
9.47385,-0.08727450209,-0.2228039129,-0.2524533597,-0.2598241627,-0.2634490022,-0.268026871
9.4905,-0.08727397878,-0.2228026127,-0.2524520262,-0.2598228475,-0.2634476486,-0.2680254636
9.50715,-0.0872734564,-0.2228013164,-0.2524506976,-0.2598215381,-0.2634463009,-0.268024062
9.5238,-0.08727293497,-0.222800024,-0.2524493739,-0.2598202345,-0.2634449592,-0.2680226663
9.54045,-0.08727241448,-0.2227987355,-0.252448055,-0.2598189367,-0.2634436235,-0.2680212765
9.5571,-0.08727189495,-0.2227974509,-0.252446741,-0.2598176446,-0.2634422936,-0.2680198925
9.57375,-0.08727137637,-0.2227961703,-0.2524454318,-0.2598163584,-0.2634409698,-0.2680185144
9.5904,-0.08727085874,-0.2227948936,-0.2524441275,-0.2598150779,-0.2634396518,-0.2680171422
9.60705,-0.08727034207,-0.2227936209,-0.2524428281,-0.2598138032,-0.2634383398,-0.2680157759
9.6237,-0.08726982636,-0.2227923521,-0.2524415335,-0.2598125342,-0.2634370337,-0.2680144153
9.64035,-0.0872693116,-0.2227910872,-0.2524402437,-0.259811271,-0.2634357334,-0.2680130606
9.657,-0.08726879781,-0.2227898263,-0.2524389587,-0.2598100134,-0.2634344391,-0.2680117118
9.67365,-0.08726828496,-0.2227885693,-0.2524376785,-0.2598087616,-0.2634331506,-0.2680103687
9.6903,-0.08726777308,-0.2227873163,-0.2524364032,-0.2598075155,-0.263431868,-0.2680090315
9.70695,-0.08726726215,-0.2227860672,-0.2524351326,-0.2598062751,-0.2634305913,-0.2680077001
9.7236,-0.08726675218,-0.2227848221,-0.2524338668,-0.2598050404,-0.2634293204,-0.2680063744
9.74025,-0.08726624317,-0.2227835809,-0.2524326059,-0.2598038113,-0.2634280553,-0.2680050546
9.7569,-0.08726573512,-0.2227823436,-0.2524313497,-0.2598025879,-0.2634267961,-0.2680037405
9.77355,-0.08726522802,-0.2227811103,-0.2524300983,-0.2598013702,-0.2634255427,-0.2680024322
9.7902,-0.08726472188,-0.2227798809,-0.2524288517,-0.2598001581,-0.2634242951,-0.2680011297
9.80685,-0.0872642167,-0.2227786554,-0.2524276099,-0.2597989516,-0.2634230534,-0.267999833
9.8235,-0.08726371248,-0.2227774339,-0.2524263728,-0.2597977508,-0.2634218174,-0.267998542
9.84015,-0.08726320921,-0.2227762162,-0.2524251405,-0.2597965555,-0.2634205872,-0.2679972567
9.8568,-0.0872627069,-0.2227750025,-0.252423913,-0.2597953659,-0.2634193628,-0.2679959773
9.87345,-0.08726220555,-0.2227737927,-0.2524226902,-0.2597941819,-0.2634181441,-0.2679947035
9.8901,-0.08726170515,-0.2227725868,-0.2524214722,-0.2597930034,-0.2634169312,-0.2679934355
9.90675,-0.08726120571,-0.2227713848,-0.2524202589,-0.2597918305,-0.263415724,-0.2679921731
9.9234,-0.08726070721,-0.2227701867,-0.2524190503,-0.2597906632,-0.2634145226,-0.2679909165
9.94005,-0.08726020967,-0.2227689925,-0.2524178464,-0.2597895013,-0.2634133268,-0.2679896655
9.9567,-0.08725971307,-0.2227678022,-0.2524166473,-0.2597883449,-0.2634121367,-0.2679884201
9.97335,-0.08725921742,-0.2227666158,-0.2524154527,-0.259787194,-0.2634109522,-0.2679871804
9.99,-0.0872587227,-0.2227654332,-0.2524142628,-0.2597860485,-0.2634097733,-0.2679859463
10.00665,-0.08725822892,-0.2227642545,-0.2524130776,-0.2597849084,-0.2634086,-0.2679847177
10.0233,-0.08725773606,-0.2227630796,-0.2524118969,-0.2597837737,-0.2634074322,-0.2679834947
10.03995,-0.08725724413,-0.2227619085,-0.2524107208,-0.2597826443,-0.26340627,-0.2679822772
10.0566,-0.08725675312,-0.2227607412,-0.2524095492,-0.2597815202,-0.2634051132,-0.2679810651
10.07325,-0.08725626301,-0.2227595777,-0.2524083821,-0.2597804014,-0.2634039619,-0.2679798585
10.0899,-0.08725577382,-0.222758418,-0.2524072195,-0.2597792878,-0.263402816,-0.2679786573
10.10655,-0.08725528551,-0.2227572621,-0.2524060613,-0.2597781793,-0.2634016754,-0.2679774614
10.1232,-0.0872547981,-0.2227561099,-0.2524049076,-0.259777076,-0.2634005401,-0.2679762709
10.13985,-0.08725431158,-0.2227549614,-0.2524037582,-0.2597759779,-0.2633994102,-0.2679750857
10.1565,-0.08725382592,-0.2227538167,-0.2524026132,-0.2597748848,-0.2633982855,-0.2679739057
10.17315,-0.08725334114,-0.2227526756,-0.2524014725,-0.2597737967,-0.263397166,-0.2679727309
10.1898,-0.08725285721,-0.2227515381,-0.2524003361,-0.2597727136,-0.2633960517,-0.2679715614
10.20645,-0.08725237414,-0.2227504043,-0.2523992039,-0.2597716354,-0.2633949425,-0.2679703969
10.2231,-0.08725189192,-0.2227492741,-0.252398076,-0.2597705622,-0.2633938384,-0.2679692376
10.23975,-0.08725141053,-0.2227481475,-0.2523969522,-0.2597694938,-0.2633927393,-0.2679680834
10.2564,-0.08725092997,-0.2227470245,-0.2523958326,-0.2597684303,-0.2633916453,-0.2679669342
10.27305,-0.08725045023,-0.2227459051,-0.2523947171,-0.2597673716,-0.2633905562,-0.26796579
10.2897,-0.08724997131,-0.2227447891,-0.2523936058,-0.2597663176,-0.2633894721,-0.2679646507
10.30635,-0.0872494932,-0.2227436767,-0.2523924985,-0.2597652684,-0.263388393,-0.2679635164
10.323,-0.08724901589,-0.2227425678,-0.2523913952,-0.2597642238,-0.2633873186,-0.267962387
10.33965,-0.08724853938,-0.2227414624,-0.252390296,-0.2597631839,-0.2633862491,-0.2679612625
10.3563,-0.08724806366,-0.2227403604,-0.2523892008,-0.2597621486,-0.2633851845,-0.2679601428
10.37295,-0.08724758871,-0.2227392618,-0.2523881095,-0.2597611179,-0.2633841245,-0.2679590279
10.3896,-0.08724711455,-0.2227381667,-0.2523870221,-0.2597600918,-0.2633830694,-0.2679579178
10.40625,-0.08724664115,-0.2227370749,-0.2523859387,-0.2597590701,-0.2633820189,-0.2679568124
10.4229,-0.08724616852,-0.2227359865,-0.2523848591,-0.2597580529,-0.263380973,-0.2679557117
10.43955,-0.08724569664,-0.2227349015,-0.2523837834,-0.2597570402,-0.2633799318,-0.2679546157
10.4562,-0.08724522552,-0.2227338198,-0.2523827115,-0.2597560319,-0.2633788952,-0.2679535243
10.47285,-0.08724475514,-0.2227327415,-0.2523816434,-0.2597550279,-0.2633778631,-0.2679524376
10.4895,-0.08724428549,-0.2227316664,-0.2523805791,-0.2597540283,-0.2633768356,-0.2679513554
10.50615,-0.08724381658,-0.2227305947,-0.2523795185,-0.2597530329,-0.2633758125,-0.2679502777
10.5228,-0.0872433484,-0.2227295262,-0.2523784617,-0.2597520418,-0.2633747938,-0.2679492045
10.53945,-0.08724288094,-0.2227284609,-0.2523774085,-0.2597510549,-0.2633737796,-0.2679481358
10.5561,-0.08724241419,-0.2227273989,-0.2523763589,-0.2597500723,-0.2633727697,-0.2679470715
10.57275,-0.08724194815,-0.2227263401,-0.252375313,-0.2597490937,-0.2633717642,-0.2679460117
10.5894,-0.08724148281,-0.2227252845,-0.2523742707,-0.2597481193,-0.263370763,-0.2679449561
10.60605,-0.08724101816,-0.2227242321,-0.2523732319,-0.2597471489,-0.263369766,-0.2679439049
10.6227,-0.08724055421,-0.2227231828,-0.2523721967,-0.2597461826,-0.2633687732,-0.267942858
10.63935,-0.08724009094,-0.2227221367,-0.2523711649,-0.2597452202,-0.2633677846,-0.2679418154
10.656,-0.08723962835,-0.2227210938,-0.2523701367,-0.2597442618,-0.2633668002,-0.267940777
10.67265,-0.08723916643,-0.2227200539,-0.2523691119,-0.2597433074,-0.2633658199,-0.2679397428
10.6893,-0.08723870518,-0.2227190171,-0.2523680905,-0.2597423568,-0.2633648436,-0.2679387127
10.70595,-0.08723824459,-0.2227179834,-0.2523670725,-0.2597414101,-0.2633638714,-0.2679376867
10.7226,-0.08723778466,-0.2227169528,-0.2523660579,-0.2597404672,-0.2633629032,-0.2679366649
10.73925,-0.08723732538,-0.2227159252,-0.2523650467,-0.2597395281,-0.263361939,-0.2679356471
10.7559,-0.08723686675,-0.2227149006,-0.2523640388,-0.2597385928,-0.2633609787,-0.2679346333
10.77255,-0.08723640875,-0.2227138791,-0.2523630341,-0.2597376611,-0.2633600223,-0.2679336236
10.7892,-0.0872359514,-0.2227128606,-0.2523620328,-0.2597367332,-0.2633590698,-0.2679326178
10.80585,-0.08723549468,-0.222711845,-0.2523610347,-0.2597358089,-0.2633581212,-0.2679316159
10.8225,-0.08723503859,-0.2227108324,-0.2523600398,-0.2597348882,-0.2633571764,-0.267930618
10.83915,-0.08723458312,-0.2227098228,-0.2523590481,-0.2597339712,-0.2633562353,-0.2679296239
10.8558,-0.08723412828,-0.2227088162,-0.2523580596,-0.2597330577,-0.263355298,-0.2679286338
10.87245,-0.08723367406,-0.2227078124,-0.2523570743,-0.2597321477,-0.2633543644,-0.2679276474
10.8891,-0.08723322045,-0.2227068116,-0.2523560921,-0.2597312413,-0.2633534346,-0.2679266649
10.90575,-0.08723276745,-0.2227058137,-0.252355113,-0.2597303384,-0.2633525084,-0.2679256861
10.9224,-0.08723231507,-0.2227048187,-0.2523541371,-0.2597294389,-0.2633515858,-0.2679247111
10.93905,-0.08723186329,-0.2227038267,-0.2523531642,-0.2597285428,-0.2633506669,-0.2679237399
10.9557,-0.08723141213,-0.2227028374,-0.2523521944,-0.2597276502,-0.2633497516,-0.2679227723
10.97235,-0.08723096156,-0.2227018511,-0.2523512277,-0.2597267609,-0.2633488398,-0.2679218084
10.989,-0.0872305116,-0.2227008676,-0.252350264,-0.259725875,-0.2633479316,-0.2679208483
11.00565,-0.08723006223,-0.222699887,-0.2523493033,-0.2597249924,-0.2633470269,-0.2679198917
11.0223,-0.08722961347,-0.2226989092,-0.2523483456,-0.2597241131,-0.2633461257,-0.2679189388
11.03895,-0.08722916531,-0.2226979343,-0.252347391,-0.2597232371,-0.263345228,-0.2679179895
11.0556,-0.08722871774,-0.2226969622,-0.2523464393,-0.2597223644,-0.2633443337,-0.2679170438
11.07225,-0.08722827077,-0.222695993,-0.2523454905,-0.2597214949,-0.2633434429,-0.2679161016
11.0889,-0.0872278244,-0.2226950266,-0.2523445447,-0.2597206287,-0.2633425555,-0.267915163
11.10555,-0.08722737862,-0.222694063,-0.2523436019,-0.2597197656,-0.2633416715,-0.2679142279
11.1222,-0.08722693344,-0.2226931022,-0.252342662,-0.2597189058,-0.2633407908,-0.2679132963
11.13885,-0.08722648885,-0.2226921442,-0.2523417249,-0.259718049,-0.2633399135,-0.2679123682
11.1555,-0.08722604486,-0.2226911891,-0.2523407908,-0.2597171955,-0.2633390395,-0.2679114436
11.17215,-0.08722560147,-0.2226902367,-0.2523398596,-0.259716345,-0.2633381688,-0.2679105225
11.1888,-0.08722515867,-0.2226892872,-0.2523389312,-0.2597154977,-0.2633373015,-0.2679096048
11.20545,-0.08722471647,-0.2226883404,-0.2523380058,-0.2597146534,-0.2633364374,-0.2679086905
11.2221,-0.08722427488,-0.2226873965,-0.2523370832,-0.2597138122,-0.2633355765,-0.2679077797
11.23875,-0.08722383388,-0.2226864553,-0.2523361634,-0.2597129741,-0.2633347189,-0.2679068722
11.2554,-0.08722339348,-0.222685517,-0.2523352465,-0.259712139,-0.2633338646,-0.2679059682
11.27205,-0.08722295369,-0.2226845814,-0.2523343324,-0.259711307,-0.2633330134,-0.2679050675
11.2887,-0.08722251451,-0.2226836487,-0.2523334211,-0.2597104779,-0.2633321655,-0.2679041702
11.30535,-0.08722207593,-0.2226827188,-0.2523325127,-0.2597096519,-0.2633313208,-0.2679032762
11.322,-0.08722163797,-0.2226817916,-0.2523316071,-0.2597088288,-0.2633304792,-0.2679023856
11.33865,-0.08722120062,-0.2226808673,-0.2523307043,-0.2597080088,-0.2633296408,-0.2679014983
11.3553,-0.08722076389,-0.2226799458,-0.2523298044,-0.2597071917,-0.2633288056,-0.2679006144
11.37195,-0.08722032778,-0.2226790271,-0.2523289072,-0.2597063775,-0.2633279735,-0.2678997338
11.3886,-0.08721989229,-0.2226781112,-0.2523280128,-0.2597055663,-0.2633271445,-0.2678988564
11.40525,-0.08721945743,-0.2226771981,-0.2523271213,-0.259704758,-0.2633263187,-0.2678979824
11.4219,-0.0872190232,-0.2226762878,-0.2523262326,-0.2597039527,-0.263325496,-0.2678971117
11.43855,-0.08721858961,-0.2226753804,-0.2523253466,-0.2597031503,-0.2633246764,-0.2678962443
11.4552,-0.08721815666,-0.2226744758,-0.2523244635,-0.2597023508,-0.2633238599,-0.2678953802
11.47185,-0.08721772435,-0.2226735741,-0.2523235832,-0.2597015542,-0.2633230465,-0.2678945194
11.4885,-0.08721729269,-0.2226726752,-0.2523227057,-0.2597007605,-0.2633222362,-0.2678936619
11.50515,-0.08721686169,-0.2226717791,-0.2523218309,-0.2596999697,-0.263321429,-0.2678928076
11.5218,-0.08721643135,-0.222670886,-0.2523209591,-0.2596991818,-0.2633206249,-0.2678919566
11.53845,-0.08721600167,-0.2226699956,-0.25232009,-0.2596983968,-0.2633198238,-0.2678911089
11.5551,-0.08721557267,-0.2226691082,-0.2523192237,-0.2596976147,-0.2633190259,-0.2678902645
11.57175,-0.08721514435,-0.2226682237,-0.2523183603,-0.2596968355,-0.263318231,-0.2678894234
11.5884,-0.0872147167,-0.2226673421,-0.2523174997,-0.2596960591,-0.2633174392,-0.2678885855
11.60505,-0.08721428975,-0.2226664634,-0.2523166419,-0.2596952857,-0.2633166505,-0.267887751
11.6217,-0.0872138635,-0.2226655876,-0.252315787,-0.2596945151,-0.2633158649,-0.2678869197
11.63835,-0.08721343795,-0.2226647147,-0.252314935,-0.2596937474,-0.2633150823,-0.2678860917
11.655,-0.08721301311,-0.2226638448,-0.2523140857,-0.2596929826,-0.2633143028,-0.267885267
11.67165,-0.08721258899,-0.2226629779,-0.2523132394,-0.2596922207,-0.2633135264,-0.2678844455
11.6883,-0.0872121656,-0.2226621139,-0.2523123959,-0.2596914617,-0.2633127531,-0.2678836274
11.70495,-0.08721174294,-0.2226612529,-0.2523115553,-0.2596907055,-0.2633119828,-0.2678828126
11.7216,-0.08721132102,-0.2226603949,-0.2523107176,-0.2596899523,-0.2633112157,-0.2678820011
11.73825,-0.08721089985,-0.2226595399,-0.2523098828,-0.2596892019,-0.2633104516,-0.2678811929
11.7549,-0.08721047944,-0.222658688,-0.2523090509,-0.2596884545,-0.2633096907,-0.267880388
11.77155,-0.08721005979,-0.2226578391,-0.2523082219,-0.25968771,-0.2633089328,-0.2678795864
11.7882,-0.08720964092,-0.2226569932,-0.2523073959,-0.2596869683,-0.263308178,-0.2678787882
11.80485,-0.08720922283,-0.2226561505,-0.2523065728,-0.2596862296,-0.2633074264,-0.2678779933
11.8215,-0.08720880553,-0.2226553108,-0.2523057526,-0.2596854938,-0.2633066778,-0.2678772018
11.83815,-0.08720838904,-0.2226544742,-0.2523049354,-0.259684761,-0.2633059324,-0.2678764136
11.8548,-0.08720797336,-0.2226536408,-0.2523041212,-0.2596840311,-0.2633051901,-0.2678756288
11.87145,-0.08720755849,-0.2226528105,-0.25230331,-0.2596833041,-0.263304451,-0.2678748474
11.8881,-0.08720714446,-0.2226519834,-0.2523025019,-0.2596825801,-0.263303715,-0.2678740693
11.90475,-0.08720673127,-0.2226511594,-0.2523016967,-0.259681859,-0.2633029822,-0.2678732947
11.9214,-0.08720631892,-0.2226503387,-0.2523008946,-0.259681141,-0.2633022525,-0.2678725235
11.93805,-0.08720590744,-0.2226495211,-0.2523000956,-0.2596804259,-0.263301526,-0.2678717557
11.9547,-0.08720549683,-0.2226487068,-0.2522992996,-0.2596797138,-0.2633008027,-0.2678709913
11.97135,-0.0872050871,-0.2226478958,-0.2522985067,-0.2596790047,-0.2633000827,-0.2678702304
11.988,-0.08720467826,-0.222647088,-0.2522977169,-0.2596782987,-0.2632993658,-0.267869473
12.00465,-0.08720427033,-0.2226462835,-0.2522969303,-0.2596775956,-0.2632986521,-0.267868719
12.0213,-0.08720386331,-0.2226454824,-0.2522961468,-0.2596768956,-0.2632979417,-0.2678679685
12.03795,-0.08720345721,-0.2226446846,-0.2522953664,-0.2596761987,-0.2632972346,-0.2678672216
12.0546,-0.08720305206,-0.2226438902,-0.2522945893,-0.2596755049,-0.2632965307,-0.2678664781
12.07125,-0.08720264785,-0.2226430991,-0.2522938153,-0.2596748141,-0.2632958301,-0.2678657383
12.0879,-0.0872022446,-0.2226423114,-0.2522930446,-0.2596741264,-0.2632951328,-0.2678650019
12.10455,-0.08720184232,-0.2226415272,-0.2522922771,-0.2596734419,-0.2632944388,-0.2678642692
12.1212,-0.08720144103,-0.2226407464,-0.2522915129,-0.2596727604,-0.2632937481,-0.26786354
12.13785,-0.08720104073,-0.2226399692,-0.252290752,-0.2596720821,-0.2632930608,-0.2678628145
12.1545,-0.08720064144,-0.2226391954,-0.2522899944,-0.259671407,-0.2632923768,-0.2678620925
12.17115,-0.08720024317,-0.2226384251,-0.2522892401,-0.2596707351,-0.2632916962,-0.2678613743
12.1878,-0.08719984594,-0.2226376584,-0.2522884891,-0.2596700663,-0.263291019,-0.2678606597
12.20445,-0.08719944975,-0.2226368952,-0.2522877415,-0.2596694008,-0.2632903452,-0.2678599487
12.2211,-0.08719905462,-0.2226361356,-0.2522869974,-0.2596687385,-0.2632896748,-0.2678592415
12.23775,-0.08719866056,-0.2226353797,-0.2522862566,-0.2596680794,-0.2632890079,-0.267858538
12.2544,-0.08719826758,-0.2226346274,-0.2522855193,-0.2596674237,-0.2632883444,-0.2678578383
12.27105,-0.0871978757,-0.2226338788,-0.2522847854,-0.2596667711,-0.2632876844,-0.2678571423
12.2877,-0.08719748493,-0.2226331339,-0.252284055,-0.2596661219,-0.263287028,-0.2678564501
12.30435,-0.08719709529,-0.2226323927,-0.2522833282,-0.2596654761,-0.263286375,-0.2678557617
12.321,-0.08719670678,-0.2226316552,-0.2522826049,-0.2596648335,-0.2632857256,-0.2678550772
12.33765,-0.08719631943,-0.2226309215,-0.2522818851,-0.2596641944,-0.2632850797,-0.2678543964
12.3543,-0.08719593323,-0.2226301917,-0.2522811689,-0.2596635586,-0.2632844375,-0.2678537196
12.37095,-0.08719554822,-0.2226294656,-0.2522804563,-0.2596629262,-0.2632837988,-0.2678530467
12.3876,-0.0871951644,-0.2226287434,-0.2522797474,-0.2596622972,-0.2632831637,-0.2678523776
12.40425,-0.08719478178,-0.2226280251,-0.2522790422,-0.2596616717,-0.2632825323,-0.2678517126
12.4209,-0.08719440039,-0.2226273107,-0.2522783406,-0.2596610497,-0.2632819046,-0.2678510514
12.43755,-0.08719402023,-0.2226266003,-0.2522776427,-0.2596604311,-0.2632812805,-0.2678503943
12.4542,-0.08719364131,-0.2226258938,-0.2522769486,-0.2596598161,-0.2632806602,-0.2678497412
12.47085,-0.08719326366,-0.2226251912,-0.2522762583,-0.2596592046,-0.2632800436,-0.2678490921
12.4875,-0.08719288728,-0.2226244927,-0.2522755717,-0.2596585966,-0.2632794307,-0.2678484471
12.50415,-0.0871925122,-0.2226237983,-0.252274889,-0.2596579923,-0.2632788216,-0.2678478061
12.5208,-0.08719213842,-0.2226231079,-0.2522742101,-0.2596573915,-0.2632782164,-0.2678471693
12.53745,-0.08719176596,-0.2226224217,-0.2522735351,-0.2596567944,-0.2632776149,-0.2678465366
12.5541,-0.08719139484,-0.2226217395,-0.252272864,-0.2596562009,-0.2632770173,-0.2678459081
12.57075,-0.08719102506,-0.2226210616,-0.2522721968,-0.259655611,-0.2632764236,-0.2678452837
12.5874,-0.08719065665,-0.2226203878,-0.2522715336,-0.2596550249,-0.2632758337,-0.2678446635
12.60405,-0.08719028961,-0.2226197182,-0.2522708743,-0.2596544425,-0.2632752478,-0.2678440476
12.6207,-0.08718992397,-0.2226190529,-0.2522702191,-0.2596538638,-0.2632746658,-0.267843436
12.63735,-0.08718955974,-0.2226183918,-0.2522695679,-0.2596532889,-0.2632740878,-0.2678428286
12.654,-0.08718919693,-0.2226177351,-0.2522689208,-0.2596527178,-0.2632735138,-0.2678422255
12.67065,-0.08718883556,-0.2226170827,-0.2522682778,-0.2596521506,-0.2632729438,-0.2678416268
12.6873,-0.08718847564,-0.2226164346,-0.252267639,-0.2596515871,-0.2632723778,-0.2678410324
12.70395,-0.08718811719,-0.222615791,-0.2522670042,-0.2596510275,-0.2632718159,-0.2678404425
12.7206,-0.08718776023,-0.2226151517,-0.2522663737,-0.2596504718,-0.2632712581,-0.2678398569
12.73725,-0.08718740476,-0.2226145169,-0.2522657474,-0.2596499201,-0.2632707044,-0.2678392758
12.7539,-0.0871870508,-0.2226138866,-0.2522651253,-0.2596493722,-0.2632701548,-0.2678386991
12.77055,-0.08718669838,-0.2226132608,-0.2522645075,-0.2596488284,-0.2632696094,-0.267838127
12.7872,-0.08718634749,-0.2226126395,-0.252263894,-0.2596482885,-0.2632690682,-0.2678375593
12.80385,-0.08718599817,-0.2226120228,-0.2522632849,-0.2596477526,-0.2632685312,-0.2678369963
12.8205,-0.08718565042,-0.2226114106,-0.25226268,-0.2596472208,-0.2632679985,-0.2678364377
12.83715,-0.08718530425,-0.2226108031,-0.2522620796,-0.2596466931,-0.26326747,-0.2678358838
12.8538,-0.0871849597,-0.2226102003,-0.2522614836,-0.2596461694,-0.2632669458,-0.2678353345
12.87045,-0.08718461676,-0.2226096021,-0.252260892,-0.2596456499,-0.263266426,-0.2678347899
12.8871,-0.08718427545,-0.2226090087,-0.252260305,-0.2596451345,-0.2632659104,-0.26783425
12.90375,-0.0871839358,-0.2226084199,-0.2522597224,-0.2596446233,-0.2632653993,-0.2678337147
12.9204,-0.08718359781,-0.222607836,-0.2522591443,-0.2596441163,-0.2632648925,-0.2678331842
12.93705,-0.0871832615,-0.2226072568,-0.2522585708,-0.2596436135,-0.2632643902,-0.2678326585
12.9537,-0.08718292689,-0.2226066825,-0.2522580019,-0.2596431149,-0.2632638923,-0.2678321376
12.97035,-0.08718259399,-0.222606113,-0.2522574377,-0.2596426206,-0.2632633989,-0.2678316214
12.987,-0.08718226281,-0.2226055484,-0.252256878,-0.2596421306,-0.26326291,-0.2678311101
13.00365,-0.08718193338,-0.2226049887,-0.2522563231,-0.259641645,-0.2632624256,-0.2678306037
13.0203,-0.0871816057,-0.222604434,-0.2522557728,-0.2596411637,-0.2632619457,-0.2678301022
13.03695,-0.0871812798,-0.2226038842,-0.2522552273,-0.2596406868,-0.2632614704,-0.2678296056
13.0536,-0.08718095568,-0.2226033394,-0.2522546866,-0.2596402142,-0.2632609998,-0.2678291139
13.07025,-0.08718063336,-0.2226027997,-0.2522541506,-0.2596397461,-0.2632605337,-0.2678286273
13.0869,-0.08718031286,-0.222602265,-0.2522536195,-0.2596392825,-0.2632600723,-0.2678281456
13.10355,-0.08717999419,-0.2226017353,-0.2522530932,-0.2596388233,-0.2632596156,-0.267827669
13.1202,-0.08717967737,-0.2226012108,-0.2522525718,-0.2596383687,-0.2632591636,-0.2678271974
13.13685,-0.08717936241,-0.2226006915,-0.2522520553,-0.2596379185,-0.2632587163,-0.2678267309
13.1535,-0.08717904933,-0.2226001773,-0.2522515438,-0.2596374729,-0.2632582738,-0.2678262695
13.17015,-0.08717873814,-0.2225996682,-0.2522510372,-0.2596370319,-0.263257836,-0.2678258132
13.1868,-0.08717842886,-0.2225991644,-0.2522505356,-0.2596365956,-0.2632574031,-0.2678253621
13.20345,-0.0871781215,-0.2225986659,-0.252250039,-0.2596361638,-0.263256975,-0.2678249162
13.2201,-0.08717781608,-0.2225981726,-0.2522495475,-0.2596357367,-0.2632565517,-0.2678244755
13.23675,-0.08717751261,-0.2225976847,-0.252249061,-0.2596353143,-0.2632561333,-0.2678240401
13.2534,-0.0871772111,-0.222597202,-0.2522485797,-0.2596348966,-0.2632557198,-0.2678236099
13.27005,-0.08717691158,-0.2225967247,-0.2522481034,-0.2596344836,-0.2632553113,-0.267823185
