Time,del_2,del_3,del_6,del_8,del_10,del_13
8.8578,-0.08510676765,-0.218106127,-0.2378298649,-0.7473895854,-0.252279016,-0.2514133167
8.87445,-0.0851066879,-0.2181060942,-0.2378297952,-0.7473898708,-0.2522788695,-0.251413191
8.8911,-0.08510660875,-0.2181060608,-0.2378297361,-0.7473901526,-0.2522787242,-0.2514130775
8.90775,-0.08510653021,-0.2181060269,-0.2378296663,-0.7473904308,-0.25227858,-0.2514129531
8.9244,-0.08510645229,-0.2181059924,-0.2378296071,-0.7473907054,-0.2522784371,-0.251412841
8.94105,-0.085106375,-0.2181059575,-0.2378295373,-0.7473909765,-0.2522782955,-0.2514127181
8.9577,-0.08510629835,-0.2181059221,-0.2378294783,-0.7473912441,-0.2522781552,-0.2514126076
8.97435,-0.08510622234,-0.2181058863,-0.2378294087,-0.7473915083,-0.2522780162,-0.2514124864
8.991,-0.08510614697,-0.2181058501,-0.2378293498,-0.7473917691,-0.2522778786,-0.2514123776
9.00765,-0.08510607227,-0.2181058136,-0.2378292805,-0.7473920265,-0.2522777424,-0.2514122581
9.0243,-0.08510599823,-0.2181057768,-0.2378292221,-0.7473922806,-0.2522776077,-0.2514121511
9.04095,-0.08510592486,-0.2181057397,-0.2378291532,-0.7473925314,-0.2522774744,-0.2514120335
9.0576,-0.08510585216,-0.2181057023,-0.2378290953,-0.747392779,-0.2522773426,-0.2514119285
9.07425,-0.08510578014,-0.2181056646,-0.237829027,-0.7473930234,-0.2522772123,-0.251411813
9.0909,-0.08510570881,-0.2181056268,-0.2378289697,-0.7473932647,-0.2522770835,-0.25141171
9.10755,-0.08510563816,-0.2181055887,-0.2378289021,-0.7473935028,-0.2522769564,-0.2514115966
9.1242,-0.08510556821,-0.2181055505,-0.2378288456,-0.7473937379,-0.2522768308,-0.2514114958
9.14085,-0.08510549895,-0.2181055122,-0.2378287788,-0.7473939699,-0.2522767068,-0.2514113846
9.1575,-0.08510543038,-0.2181054737,-0.237828723,-0.7473941989,-0.2522765844,-0.2514112861
9.17415,-0.08510536252,-0.2181054352,-0.2378286571,-0.7473944249,-0.2522764637,-0.2514111772
9.1908,-0.08510529535,-0.2181053965,-0.2378286022,-0.747394648,-0.2522763446,-0.251411081
9.20745,-0.08510522888,-0.2181053578,-0.2378285372,-0.7473948681,-0.2522762271,-0.2514109744
9.2241,-0.08510516311,-0.218105319,-0.2378284833,-0.7473950854,-0.2522761113,-0.2514108806
9.24075,-0.08510509804,-0.2181052802,-0.2378284193,-0.7473952997,-0.2522759972,-0.2514107765
9.2574,-0.08510503367,-0.2181052413,-0.2378283665,-0.7473955112,-0.2522758848,-0.2514106851
9.27405,-0.08510497,-0.2181052025,-0.2378283035,-0.7473957199,-0.252275774,-0.2514105833
9.2907,-0.08510490702,-0.2181051636,-0.2378282517,-0.7473959258,-0.2522756649,-0.2514104943
9.30735,-0.08510484473,-0.2181051247,-0.2378281898,-0.7473961288,-0.2522755575,-0.251410395
9.324,-0.08510478312,-0.2181050859,-0.237828139,-0.7473963291,-0.2522754518,-0.2514103085
9.34065,-0.08510472221,-0.218105047,-0.2378280782,-0.7473965266,-0.2522753477,-0.2514102116
9.3573,-0.08510466197,-0.2181050082,-0.2378280285,-0.7473967214,-0.2522752453,-0.2514101275
9.37395,-0.08510460241,-0.2181049695,-0.2378279688,-0.7473969134,-0.2522751445,-0.2514100331
9.3906,-0.08510454352,-0.2181049307,-0.2378279202,-0.7473971027,-0.2522750454,-0.2514099515
9.40725,-0.0851044853,-0.218104892,-0.2378278615,-0.7473972894,-0.2522749479,-0.2514098595
9.4239,-0.08510442774,-0.2181048533,-0.237827814,-0.7473974733,-0.2522748521,-0.2514097802
9.44055,-0.08510437083,-0.2181048147,-0.2378277565,-0.7473976546,-0.2522747579,-0.2514096906
9.4572,-0.08510431457,-0.2181047761,-0.23782771,-0.7473978332,-0.2522746653,-0.2514096137
9.47385,-0.08510425896,-0.2181047375,-0.2378276536,-0.7473980091,-0.2522745743,-0.2514095265
9.4905,-0.08510420398,-0.218104699,-0.2378276082,-0.7473981824,-0.2522744849,-0.2514094519
9.50715,-0.08510414963,-0.2181046605,-0.2378275528,-0.7473983531,-0.2522743971,-0.2514093671
9.5238,-0.08510409591,-0.218104622,-0.2378275084,-0.7473985212,-0.2522743109,-0.2514092948
9.54045,-0.0851040428,-0.2181045836,-0.237827454,-0.7473986867,-0.2522742262,-0.2514092122
9.5571,-0.0851039903,-0.2181045452,-0.2378274107,-0.7473988497,-0.252274143,-0.2514091423
9.57375,-0.08510393841,-0.2181045068,-0.2378273574,-0.74739901,-0.2522740614,-0.251409062
9.5904,-0.0851038871,-0.2181044684,-0.237827315,-0.7473991678,-0.2522739812,-0.2514089942
9.60705,-0.08510383639,-0.2181044301,-0.2378272627,-0.7473993231,-0.2522739026,-0.2514089161
9.6237,-0.08510378625,-0.2181043918,-0.2378272213,-0.7473994758,-0.2522738254,-0.2514088506
9.64035,-0.08510373668,-0.2181043534,-0.2378271699,-0.7473996261,-0.2522737497,-0.2514087746
9.657,-0.08510368767,-0.2181043151,-0.2378271295,-0.7473997738,-0.2522736754,-0.2514087112
9.67365,-0.08510363922,-0.2181042767,-0.237827079,-0.747399919,-0.2522736026,-0.2514086374
9.6903,-0.08510359131,-0.2181042384,-0.2378270394,-0.7474000618,-0.2522735312,-0.251408576
9.70695,-0.08510354394,-0.2181042,-0.2378269898,-0.747400202,-0.2522734611,-0.2514085042
9.7236,-0.08510349709,-0.2181041616,-0.2378269511,-0.7474003398,-0.2522733924,-0.2514084448
9.74025,-0.08510345076,-0.2181041231,-0.2378269023,-0.7474004751,-0.252273325,-0.251408375
9.7569,-0.08510340494,-0.2181040846,-0.2378268644,-0.747400608,-0.252273259,-0.2514083175
9.77355,-0.08510335962,-0.218104046,-0.2378268164,-0.7474007385,-0.2522731942,-0.2514082496
9.7902,-0.08510331478,-0.2181040074,-0.2378267793,-0.7474008665,-0.2522731307,-0.251408194
9.80685,-0.08510327043,-0.2181039687,-0.237826732,-0.747400992,-0.2522730685,-0.2514081279
9.8235,-0.08510322654,-0.2181039299,-0.2378266955,-0.7474011151,-0.2522730074,-0.251408074
9.84015,-0.0851031831,-0.218103891,-0.2378266489,-0.7474012359,-0.2522729476,-0.2514080097
9.8568,-0.08510314012,-0.218103852,-0.237826613,-0.7474013541,-0.2522728889,-0.2514079575
9.87345,-0.08510309757,-0.2181038128,-0.237826567,-0.74740147,-0.2522728314,-0.2514078948
9.8901,-0.08510305545,-0.2181037735,-0.2378265317,-0.7474015835,-0.252272775,-0.2514078441
9.90675,-0.08510301374,-0.2181037341,-0.2378264862,-0.7474016945,-0.2522727197,-0.251407783
9.9234,-0.08510297243,-0.2181036945,-0.2378264513,-0.7474018032,-0.2522726654,-0.2514077339
9.94005,-0.08510293152,-0.2181036547,-0.2378264062,-0.7474019094,-0.2522726121,-0.2514076741
9.9567,-0.08510289099,-0.2181036148,-0.2378263718,-0.7474020133,-0.2522725599,-0.2514076264
9.97335,-0.08510285083,-0.2181035746,-0.2378263271,-0.7474021148,-0.2522725086,-0.2514075681
9.99,-0.08510281102,-0.2181035342,-0.237826293,-0.7474022138,-0.2522724583,-0.2514075216
10.00665,-0.08510277157,-0.2181034936,-0.2378262486,-0.7474023105,-0.2522724089,-0.2514074645
10.0233,-0.08510273245,-0.2181034528,-0.2378262147,-0.7474024048,-0.2522723604,-0.2514074193
10.03995,-0.08510269366,-0.2181034117,-0.2378261706,-0.7474024968,-0.2522723128,-0.2514073634
10.0566,-0.08510265519,-0.2181033703,-0.2378261369,-0.7474025863,-0.252272266,-0.2514073192
10.07325,-0.08510261701,-0.2181033286,-0.2378260929,-0.7474026735,-0.25227222,-0.2514072644
10.0899,-0.08510257913,-0.2181032867,-0.2378260593,-0.7474027583,-0.2522721748,-0.2514072212
10.10655,-0.08510254153,-0.2181032444,-0.2378260154,-0.7474028408,-0.2522721303,-0.2514071673
10.1232,-0.08510250419,-0.2181032018,-0.2378259818,-0.7474029208,-0.2522720865,-0.2514071251
10.13985,-0.08510246712,-0.2181031588,-0.2378259379,-0.7474029986,-0.2522720434,-0.2514070721
10.1565,-0.08510243029,-0.2181031155,-0.2378259042,-0.747403074,-0.252272001,-0.2514070306
10.17315,-0.0851023937,-0.2181030718,-0.2378258602,-0.747403147,-0.2522719593,-0.2514069784
10.1898,-0.08510235733,-0.2181030277,-0.2378258265,-0.7474032177,-0.2522719181,-0.2514069376
10.20645,-0.08510232117,-0.2181029832,-0.2378257823,-0.747403286,-0.2522718775,-0.251406886
10.2231,-0.08510228522,-0.2181029383,-0.2378257483,-0.747403352,-0.2522718375,-0.2514068459
10.23975,-0.08510224945,-0.2181028929,-0.237825704,-0.7474034157,-0.2522717979,-0.2514067949
10.2564,-0.08510221387,-0.2181028471,-0.2378256697,-0.747403477,-0.2522717589,-0.2514067552
10.27305,-0.08510217845,-0.2181028009,-0.2378256251,-0.747403536,-0.2522717203,-0.2514067047
10.2897,-0.0851021432,-0.2181027542,-0.2378255904,-0.7474035927,-0.2522716822,-0.2514066654
10.30635,-0.08510210809,-0.2181027069,-0.2378255454,-0.7474036471,-0.2522716444,-0.2514066152
10.323,-0.08510207311,-0.2181026592,-0.2378255103,-0.7474036991,-0.252271607,-0.2514065763
10.33965,-0.08510203826,-0.2181026109,-0.2378254648,-0.7474037489,-0.25227157,-0.2514065264
10.3563,-0.08510200352,-0.2181025622,-0.2378254292,-0.7474037963,-0.2522715333,-0.2514064876
10.37295,-0.08510196889,-0.2181025128,-0.2378253832,-0.7474038414,-0.2522714969,-0.2514064379
10.3896,-0.08510193434,-0.2181024629,-0.237825347,-0.7474038842,-0.2522714607,-0.2514063992
10.40625,-0.08510189988,-0.2181024124,-0.2378253003,-0.7474039247,-0.2522714248,-0.2514063495
10.4229,-0.08510186549,-0.2181023614,-0.2378252634,-0.7474039629,-0.2522713891,-0.2514063108
10.43955,-0.08510183116,-0.2181023097,-0.2378252161,-0.7474039988,-0.2522713535,-0.2514062612
10.4562,-0.08510179688,-0.2181022574,-0.2378251785,-0.7474040324,-0.2522713181,-0.2514062224
10.47285,-0.08510176264,-0.2181022045,-0.2378251304,-0.7474040637,-0.2522712829,-0.2514061726
10.4895,-0.08510172843,-0.2181021509,-0.237825092,-0.7474040927,-0.2522712477,-0.2514061336
10.50615,-0.08510169424,-0.2181020967,-0.2378250431,-0.7474041195,-0.2522712126,-0.2514060836
10.5228,-0.08510166005,-0.2181020418,-0.2378250037,-0.7474041439,-0.2522711775,-0.2514060443
10.53945,-0.08510162586,-0.2181019862,-0.2378249539,-0.7474041661,-0.2522711425,-0.251405994
10.5561,-0.08510159167,-0.2181019299,-0.2378249136,-0.747404186,-0.2522711074,-0.2514059543
10.57275,-0.08510155745,-0.2181018729,-0.2378248628,-0.7474042037,-0.2522710723,-0.2514059036
10.5894,-0.0851015232,-0.2181018151,-0.2378248214,-0.7474042191,-0.2522710371,-0.2514058634
10.60605,-0.0851014889,-0.2181017567,-0.2378247696,-0.7474042322,-0.2522710019,-0.2514058122
10.6227,-0.08510145456,-0.2181016974,-0.2378247272,-0.7474042431,-0.2522709665,-0.2514057715
10.63935,-0.08510142016,-0.2181016375,-0.2378246742,-0.7474042518,-0.252270931,-0.2514057198
10.656,-0.08510138569,-0.2181015767,-0.2378246306,-0.7474042582,-0.2522708953,-0.2514056784
10.67265,-0.08510135114,-0.2181015152,-0.2378245765,-0.7474042624,-0.2522708595,-0.251405626
10.6893,-0.08510131651,-0.2181014528,-0.2378245316,-0.7474042643,-0.2522708234,-0.2514055839
10.70595,-0.08510128178,-0.2181013897,-0.2378244763,-0.747404264,-0.2522707871,-0.2514055307
10.7226,-0.08510124694,-0.2181013257,-0.2378244302,-0.7474042615,-0.2522707506,-0.2514054878
10.73925,-0.08510121199,-0.2181012609,-0.2378243735,-0.7474042568,-0.2522707137,-0.2514054338
10.7559,-0.08510117692,-0.2181011953,-0.237824326,-0.7474042499,-0.2522706766,-0.25140539
10.77255,-0.08510114172,-0.2181011288,-0.2378242681,-0.7474042408,-0.2522706391,-0.2514053351
10.7892,-0.08510110638,-0.2181010615,-0.2378242192,-0.7474042295,-0.2522706013,-0.2514052903
10.80585,-0.08510107089,-0.2181009932,-0.2378241598,-0.747404216,-0.2522705632,-0.2514052345
10.8225,-0.08510103525,-0.2181009241,-0.2378241094,-0.7474042004,-0.2522705246,-0.2514051887
10.83915,-0.08510099944,-0.2181008542,-0.2378240486,-0.7474041825,-0.2522704857,-0.2514051318
10.8558,-0.08510096346,-0.2181007833,-0.2378239967,-0.7474041625,-0.2522704463,-0.2514050848
10.87245,-0.08510092731,-0.2181007115,-0.2378239343,-0.7474041403,-0.2522704064,-0.2514050268
10.8891,-0.08510089097,-0.2181006388,-0.2378238809,-0.747404116,-0.2522703661,-0.2514049787
10.90575,-0.08510085444,-0.2181005652,-0.237823817,-0.7474040896,-0.2522703253,-0.2514049195
10.9224,-0.0851008177,-0.2181004906,-0.2378237619,-0.747404061,-0.252270284,-0.2514048702
10.93905,-0.08510078076,-0.2181004151,-0.2378236964,-0.7474040303,-0.2522702422,-0.2514048097
10.9557,-0.0851007436,-0.2181003387,-0.2378236397,-0.7474039974,-0.2522701998,-0.251404759
10.97235,-0.08510070623,-0.2181002613,-0.2378235725,-0.7474039625,-0.2522701569,-0.2514046973
10.989,-0.08510066862,-0.2181001829,-0.2378235141,-0.7474039255,-0.2522701133,-0.2514046452
11.00565,-0.08510063078,-0.2181001036,-0.2378234452,-0.7474038863,-0.2522700692,-0.2514045821
11.0223,-0.0851005927,-0.2181000233,-0.2378233851,-0.7474038451,-0.2522700245,-0.2514045287
11.03895,-0.08510055437,-0.218099942,-0.2378233145,-0.7474038018,-0.2522699791,-0.2514044641
11.0556,-0.08510051579,-0.2180998598,-0.2378232525,-0.7474037564,-0.2522699331,-0.2514044092
11.07225,-0.08510047695,-0.2180997765,-0.2378231802,-0.747403709,-0.2522698865,-0.2514043431
11.0889,-0.08510043784,-0.2180996923,-0.2378231164,-0.7474036595,-0.2522698391,-0.2514042866
11.10555,-0.08510039846,-0.218099607,-0.2378230422,-0.747403608,-0.2522697911,-0.2514042191
11.1222,-0.08510035881,-0.2180995208,-0.2378229766,-0.7474035545,-0.2522697423,-0.251404161
11.13885,-0.08510031887,-0.2180994335,-0.2378229006,-0.7474034989,-0.2522696929,-0.2514040919
11.1555,-0.08510027865,-0.2180993452,-0.2378228331,-0.7474034414,-0.2522696427,-0.2514040322
11.17215,-0.08510023813,-0.2180992559,-0.2378227552,-0.7474033818,-0.2522695917,-0.2514039615
11.1888,-0.08510019732,-0.2180991656,-0.2378226858,-0.7474033203,-0.25226954,-0.2514039001
11.20545,-0.0851001562,-0.2180990743,-0.2378226061,-0.7474032567,-0.2522694876,-0.2514038277
11.2221,-0.08510011478,-0.2180989819,-0.2378225347,-0.7474031912,-0.2522694343,-0.2514037646
11.23875,-0.08510007305,-0.2180988885,-0.2378224531,-0.7474031238,-0.2522693803,-0.2514036905
11.2554,-0.085100031,-0.218098794,-0.2378223797,-0.7474030544,-0.2522693254,-0.2514036256
11.27205,-0.08509998863,-0.2180986985,-0.2378222961,-0.7474029831,-0.2522692697,-0.2514035498
11.2887,-0.08509994593,-0.218098602,-0.2378222208,-0.7474029099,-0.2522692132,-0.2514034831
11.30535,-0.08509990291,-0.2180985044,-0.2378221353,-0.7474028347,-0.2522691559,-0.2514034055
11.322,-0.08509985956,-0.2180984058,-0.237822058,-0.7474027577,-0.2522690977,-0.2514033371
11.33865,-0.08509981587,-0.2180983062,-0.2378219705,-0.7474026787,-0.2522690386,-0.2514032577
11.3553,-0.08509977184,-0.2180982055,-0.2378218911,-0.7474025979,-0.2522689787,-0.2514031873
11.37195,-0.08509972747,-0.2180981038,-0.2378218016,-0.7474025153,-0.2522689179,-0.2514031061
11.3886,-0.08509968275,-0.218098001,-0.2378217203,-0.7474024308,-0.2522688562,-0.2514030339
11.40525,-0.08509963768,-0.2180978971,-0.2378216288,-0.7474023444,-0.2522687937,-0.2514029509
11.4219,-0.08509959227,-0.2180977923,-0.2378215454,-0.7474022563,-0.2522687302,-0.2514028768
11.43855,-0.08509954649,-0.2180976863,-0.2378214519,-0.7474021663,-0.2522686658,-0.2514027919
11.4552,-0.08509950036,-0.2180975794,-0.2378213665,-0.7474020746,-0.2522686005,-0.2514027158
11.47185,-0.08509945387,-0.2180974714,-0.2378212709,-0.747401981,-0.2522685343,-0.251402629
11.4885,-0.08509940701,-0.2180973623,-0.2378211834,-0.7474018857,-0.2522684672,-0.2514025511
11.50515,-0.08509935979,-0.2180972522,-0.2378210859,-0.7474017886,-0.2522683991,-0.2514024624
11.5218,-0.08509931221,-0.2180971411,-0.2378209964,-0.7474016898,-0.2522683301,-0.2514023824
11.53845,-0.08509926425,-0.2180970289,-0.2378208968,-0.7474015893,-0.2522682602,-0.2514022918
11.5551,-0.08509921592,-0.2180969157,-0.2378208052,-0.747401487,-0.2522681893,-0.2514022099
11.57175,-0.08509916722,-0.2180968014,-0.2378207036,-0.7474013831,-0.2522681174,-0.2514021174
11.5884,-0.08509911815,-0.2180966861,-0.2378206099,-0.7474012774,-0.2522680447,-0.2514020335
11.60505,-0.08509906869,-0.2180965698,-0.2378205063,-0.7474011701,-0.2522679709,-0.251401939
11.6217,-0.08509901886,-0.2180964525,-0.2378204106,-0.7474010611,-0.2522678962,-0.2514018532
11.63835,-0.08509896865,-0.2180963341,-0.237820305,-0.7474009505,-0.2522678205,-0.2514017568
11.655,-0.08509891806,-0.2180962148,-0.2378202072,-0.7474008383,-0.2522677439,-0.2514016689
11.67165,-0.08509886709,-0.2180960944,-0.2378200996,-0.7474007244,-0.2522676663,-0.2514015706
11.6883,-0.08509881574,-0.218095973,-0.2378199998,-0.747400609,-0.2522675877,-0.2514014807
11.70495,-0.085098764,-0.2180958505,-0.2378198901,-0.7474004919,-0.2522675081,-0.2514013804
11.7216,-0.08509871188,-0.2180957271,-0.2378197883,-0.7474003733,-0.2522674276,-0.2514012886
11.73825,-0.08509865938,-0.2180956027,-0.2378196767,-0.7474002532,-0.2522673461,-0.2514011863
11.7549,-0.08509860649,-0.2180954773,-0.2378195728,-0.7474001315,-0.2522672636,-0.2514010925
11.77155,-0.08509855321,-0.2180953509,-0.2378194592,-0.7474000083,-0.2522671802,-0.2514009883
11.7882,-0.08509849955,-0.2180952235,-0.2378193533,-0.7473998835,-0.2522670957,-0.2514008925
11.80485,-0.0850984455,-0.2180950952,-0.2378192377,-0.7473997573,-0.2522670103,-0.2514007864
11.8215,-0.08509839107,-0.2180949658,-0.2378191298,-0.7473996296,-0.252266924,-0.2514006886
11.83815,-0.08509833626,-0.2180948355,-0.2378190123,-0.7473995005,-0.2522668366,-0.2514005806
11.8548,-0.08509828105,-0.2180947043,-0.2378189024,-0.7473993699,-0.2522667483,-0.2514004809
11.87145,-0.08509822546,-0.218094572,-0.237818783,-0.7473992378,-0.252266659,-0.2514003709
11.8881,-0.08509816949,-0.2180944389,-0.2378186712,-0.7473991044,-0.2522665687,-0.2514002692
11.90475,-0.08509811314,-0.2180943048,-0.2378185498,-0.7473989695,-0.2522664775,-0.2514001573
11.9214,-0.0850980564,-0.2180941697,-0.2378184361,-0.7473988333,-0.2522663853,-0.2514000537
11.93805,-0.08509799927,-0.2180940337,-0.2378183128,-0.7473986957,-0.2522662921,-0.2513999399
11.9547,-0.08509794177,-0.2180938968,-0.2378181971,-0.7473985568,-0.252266198,-0.2513998344
11.97135,-0.08509788388,-0.218093759,-0.2378180721,-0.7473984165,-0.252266103,-0.2513997187
11.988,-0.08509782562,-0.2180936203,-0.2378179544,-0.7473982749,-0.2522660069,-0.2513996113
12.00465,-0.08509776697,-0.2180934807,-0.2378178275,-0.747398132,-0.2522659099,-0.2513994938
12.0213,-0.08509770795,-0.2180933402,-0.2378177081,-0.7473979878,-0.252265812,-0.2513993844
12.03795,-0.08509764855,-0.2180931988,-0.2378175793,-0.7473978424,-0.2522657132,-0.2513992651
12.0546,-0.08509758878,-0.2180930565,-0.237817458,-0.7473976957,-0.2522656134,-0.2513991539
12.07125,-0.08509752863,-0.2180929134,-0.2378173275,-0.7473975478,-0.2522655126,-0.2513990328
12.0879,-0.08509746811,-0.2180927694,-0.2378172043,-0.7473973986,-0.2522654109,-0.2513989197
12.10455,-0.08509740722,-0.2180926245,-0.2378170721,-0.7473972483,-0.2522653084,-0.2513987968
12.1212,-0.08509734596,-0.2180924788,-0.2378169471,-0.7473970968,-0.2522652049,-0.2513986818
12.13785,-0.08509728434,-0.2180923323,-0.2378168131,-0.7473969441,-0.2522651004,-0.2513985572
12.1545,-0.08509722235,-0.2180921849,-0.2378166865,-0.7473967902,-0.2522649951,-0.2513984405
12.17115,-0.08509716,-0.2180920367,-0.2378165508,-0.7473966352,-0.2522648889,-0.2513983141
12.1878,-0.08509709728,-0.2180918878,-0.2378164224,-0.7473964791,-0.2522647818,-0.2513981956
12.20445,-0.08509703421,-0.218091738,-0.237816285,-0.7473963219,-0.2522646737,-0.2513980675
12.2211,-0.08509697078,-0.2180915874,-0.2378161549,-0.7473961636,-0.2522645649,-0.2513979472
12.23775,-0.085096907,-0.2180914361,-0.2378160159,-0.7473960042,-0.2522644551,-0.2513978175
12.2544,-0.08509684286,-0.2180912839,-0.2378158842,-0.7473958438,-0.2522643444,-0.2513976955
12.27105,-0.08509677838,-0.218091131,-0.2378157436,-0.7473956823,-0.2522642329,-0.2513975641
12.2877,-0.08509671355,-0.2180909774,-0.2378156102,-0.7473955199,-0.2522641206,-0.2513974405
12.30435,-0.08509664837,-0.218090823,-0.2378154681,-0.7473953564,-0.2522640074,-0.2513973074
12.321,-0.08509658286,-0.2180906679,-0.2378153331,-0.7473951919,-0.2522638933,-0.2513971822
12.33765,-0.085096517,-0.2180905121,-0.2378151895,-0.7473950265,-0.2522637785,-0.2513970475
12.3543,-0.08509645081,-0.2180903556,-0.237815053,-0.7473948601,-0.2522636628,-0.2513969207
12.37095,-0.08509638428,-0.2180901983,-0.2378149078,-0.7473946928,-0.2522635462,-0.2513967845
12.3876,-0.08509631742,-0.2180900404,-0.2378147698,-0.7473945245,-0.2522634289,-0.251396656
12.40425,-0.08509625024,-0.2180898818,-0.2378146233,-0.7473943554,-0.2522633108,-0.2513965184
12.4209,-0.08509618273,-0.2180897225,-0.2378144838,-0.7473941853,-0.2522631919,-0.2513963884
12.43755,-0.0850961149,-0.2180895626,-0.2378143358,-0.7473940144,-0.2522630722,-0.2513962492
12.4542,-0.08509604675,-0.218089402,-0.2378141949,-0.7473938427,-0.2522629517,-0.2513961177
12.47085,-0.08509597828,-0.2180892408,-0.2378140455,-0.7473936701,-0.2522628304,-0.2513959771
12.4875,-0.08509590951,-0.2180890789,-0.2378139032,-0.7473934967,-0.2522627084,-0.2513958441
12.50415,-0.08509584042,-0.2180889165,-0.2378137526,-0.7473933225,-0.2522625857,-0.2513957022
12.5208,-0.08509577103,-0.2180887534,-0.2378136089,-0.7473931475,-0.2522624622,-0.2513955678
12.53745,-0.08509570134,-0.2180885897,-0.237813457,-0.7473929717,-0.252262338,-0.2513954244
12.5541,-0.08509563134,-0.2180884255,-0.237813312,-0.7473927952,-0.2522622131,-0.2513952886
12.57075,-0.08509556105,-0.2180882606,-0.2378131588,-0.7473926179,-0.2522620874,-0.251395144
12.5874,-0.08509549047,-0.2180880952,-0.2378130126,-0.7473924399,-0.2522619611,-0.2513950068
12.60405,-0.0850954196,-0.2180879293,-0.2378128582,-0.7473922612,-0.252261834,-0.2513948609
12.6207,-0.08509534845,-0.2180877628,-0.2378127108,-0.7473920818,-0.2522617063,-0.2513947225
12.63735,-0.08509527702,-0.2180875958,-0.2378125553,-0.7473919017,-0.2522615779,-0.2513945753
12.654,-0.0850952053,-0.2180874283,-0.2378124066,-0.747391721,-0.2522614489,-0.2513944356
12.67065,-0.08509513332,-0.2180872602,-0.23781225,-0.7473915396,-0.2522613192,-0.2513942872
12.6873,-0.08509506106,-0.2180870917,-0.2378121002,-0.7473913576,-0.2522611889,-0.2513941463
12.70395,-0.08509498854,-0.2180869227,-0.2378119425,-0.747391175,-0.2522610579,-0.2513939968
12.7206,-0.08509491575,-0.2180867532,-0.2378117917,-0.7473909918,-0.2522609263,-0.2513938547
12.73725,-0.08509484271,-0.2180865833,-0.237811633,-0.747390808,-0.2522607941,-0.2513937041
12.7539,-0.0850947694,-0.2180864129,-0.2378114811,-0.7473906237,-0.2522606613,-0.2513935608
12.77055,-0.08509469585,-0.2180862421,-0.2378113214,-0.7473904388,-0.2522605279,-0.2513934092
12.7872,-0.08509462205,-0.2180860708,-0.2378111685,-0.7473902533,-0.2522603939,-0.2513932648
12.80385,-0.08509454801,-0.2180858991,-0.2378110079,-0.7473900674,-0.2522602594,-0.2513931121
12.8205,-0.08509447373,-0.218085727,-0.237810854,-0.7473898809,-0.2522601243,-0.2513929667
12.83715,-0.08509439921,-0.2180855546,-0.2378106925,-0.747389694,-0.2522599887,-0.2513928131
12.8538,-0.08509432446,-0.2180853817,-0.2378105377,-0.7473895066,-0.2522598525,-0.2513926667
12.87045,-0.08509424949,-0.2180852085,-0.2378103754,-0.7473893187,-0.2522597158,-0.2513925121
12.8871,-0.08509417428,-0.2180850349,-0.2378102197,-0.7473891304,-0.2522595786,-0.2513923647
12.90375,-0.08509409886,-0.2180848609,-0.2378100566,-0.7473889416,-0.2522594409,-0.2513922092
12.9204,-0.08509402323,-0.2180846867,-0.2378099001,-0.7473887525,-0.2522593027,-0.2513920609
12.93705,-0.08509394738,-0.2180845121,-0.2378097362,-0.7473885629,-0.252259164,-0.2513919047
12.9537,-0.08509387133,-0.2180843372,-0.237809579,-0.747388373,-0.2522590248,-0.2513917555
12.97035,-0.08509379507,-0.218084162,-0.2378094144,-0.7473881826,-0.2522588852,-0.2513915984
12.987,-0.08509371861,-0.2180839865,-0.2378092564,-0.747387992,-0.2522587451,-0.2513914484
13.00365,-0.08509364196,-0.2180838107,-0.2378090912,-0.747387801,-0.2522586046,-0.2513912906
13.0203,-0.08509356512,-0.2180836346,-0.2378089325,-0.7473876096,-0.2522584637,-0.2513911398
13.03695,-0.08509348809,-0.2180834583,-0.2378087666,-0.7473874179,-0.2522583223,-0.2513909812
13.0536,-0.08509341087,-0.2180832817,-0.2378086073,-0.747387226,-0.2522581806,-0.2513908297
13.07025,-0.08509333348,-0.2180831049,-0.2378084409,-0.7473870337,-0.2522580384,-0.2513906705
13.0869,-0.08509325592,-0.2180829279,-0.2378082809,-0.7473868412,-0.2522578959,-0.2513905183
13.10355,-0.08509317818,-0.2180827507,-0.237808114,-0.7473866485,-0.252257753,-0.2513903585
13.1202,-0.08509310028,-0.2180825733,-0.2378079535,-0.7473864554,-0.2522576098,-0.2513902056
13.13685,-0.08509302222,-0.2180823956,-0.2378077861,-0.7473862622,-0.2522574661,-0.2513900453
13.1535,-0.08509294399,-0.2180822178,-0.2378076251,-0.7473860687,-0.2522573222,-0.2513898918
13.17015,-0.08509286562,-0.2180820399,-0.2378074572,-0.747385875,-0.2522571779,-0.2513897309
13.1868,-0.0850927871,-0.2180818617,-0.2378072957,-0.7473856812,-0.2522570333,-0.2513895769
13.20345,-0.08509270843,-0.2180816834,-0.2378071275,-0.7473854871,-0.2522568884,-0.2513894155
13.2201,-0.08509262962,-0.218081505,-0.2378069656,-0.7473852929,-0.2522567432,-0.2513892609
13.23675,-0.08509255067,-0.2180813265,-0.237806797,-0.7473850985,-0.2522565978,-0.2513890991
13.2534,-0.08509247159,-0.2180811478,-0.2378066347,-0.747384904,-0.252256452,-0.2513889441
13.27005,-0.08509239238,-0.2180809691,-0.2378064658,-0.7473847094,-0.252256306,-0.2513887819
