Time,V2_rms,V3_rms,V6_rms,V8_rms,V10_rms,V13_rms
11.27205,1.047920671,1.013162697,1.078213321,1.094531109,1.039102754,1.056709131
11.2887,1.047920561,1.013162639,1.078213281,1.094531049,1.039102712,1.056709096
11.30535,1.047920449,1.013162579,1.078213234,1.094530987,1.039102668,1.056709054
11.322,1.047920336,1.013162518,1.078213191,1.094530923,1.039102623,1.056709015
11.33865,1.047920221,1.013162455,1.07821314,1.094530857,1.039102575,1.056708969
11.3553,1.047920104,1.013162391,1.078213093,1.094530789,1.039102526,1.056708927
11.37195,1.047919985,1.013162326,1.078213039,1.094530719,1.039102475,1.056708877
11.3886,1.047919865,1.01316226,1.078212989,1.094530648,1.039102422,1.056708832
11.40525,1.047919743,1.013162192,1.078212932,1.094530575,1.039102367,1.056708779
11.4219,1.04791962,1.013162123,1.078212879,1.094530501,1.039102312,1.056708731
11.43855,1.047919496,1.013162053,1.07821282,1.094530425,1.039102254,1.056708675
11.4552,1.04791937,1.013161982,1.078212764,1.094530347,1.039102196,1.056708624
11.47185,1.047919243,1.01316191,1.078212702,1.094530269,1.039102136,1.056708565
11.4885,1.047919115,1.013161838,1.078212644,1.094530188,1.039102074,1.056708512
11.50515,1.047918986,1.013161764,1.07821258,1.094530107,1.039102012,1.056708451
11.5218,1.047918856,1.01316169,1.07821252,1.094530024,1.039101948,1.056708395
11.53845,1.047918725,1.013161615,1.078212454,1.094529941,1.039101884,1.056708333
11.5551,1.047918593,1.01316154,1.078212392,1.094529856,1.039101818,1.056708275
11.57175,1.047918461,1.013161464,1.078212324,1.09452977,1.039101752,1.05670821
11.5884,1.047918327,1.013161388,1.078212261,1.094529683,1.039101684,1.056708151
11.60505,1.047918193,1.013161311,1.078212191,1.094529595,1.039101616,1.056708085
11.6217,1.047918058,1.013161234,1.078212126,1.094529506,1.039101547,1.056708024
11.63835,1.047917923,1.013161156,1.078212056,1.094529417,1.039101478,1.056707956
11.655,1.047917788,1.013161078,1.07821199,1.094529326,1.039101408,1.056707894
11.67165,1.047917651,1.013161,1.078211918,1.094529235,1.039101337,1.056707826
11.6883,1.047917515,1.013160922,1.078211852,1.094529143,1.039101266,1.056707763
11.70495,1.047917378,1.013160844,1.078211779,1.094529051,1.039101194,1.056707693
11.7216,1.047917241,1.013160765,1.078211712,1.094528958,1.039101122,1.056707629
11.73825,1.047917104,1.013160687,1.078211638,1.094528864,1.039101049,1.056707559
11.7549,1.047916966,1.013160608,1.078211571,1.09452877,1.039100976,1.056707495
11.77155,1.047916829,1.01316053,1.078211497,1.094528676,1.039100903,1.056707424
11.7882,1.047916691,1.013160452,1.078211429,1.094528581,1.03910083,1.056707359
11.80485,1.047916554,1.013160374,1.078211355,1.094528485,1.039100757,1.056707288
11.8215,1.047916416,1.013160296,1.078211287,1.09452839,1.039100683,1.056707223
11.83815,1.047916279,1.013160219,1.078211213,1.094528294,1.03910061,1.056707152
11.8548,1.047916142,1.013160142,1.078211145,1.094528197,1.039100536,1.056707087
11.87145,1.047916005,1.013160065,1.078211071,1.094528101,1.039100462,1.056707016
11.8881,1.047915868,1.013159988,1.078211003,1.094528004,1.039100389,1.056706951
11.90475,1.047915731,1.013159912,1.07821093,1.094527908,1.039100316,1.05670688
11.9214,1.047915595,1.013159837,1.078210862,1.094527811,1.039100242,1.056706816
11.93805,1.047915459,1.013159762,1.078210789,1.094527714,1.039100169,1.056706745
11.9547,1.047915324,1.013159687,1.078210723,1.094527617,1.039100097,1.056706682
11.97135,1.047915189,1.013159613,1.07821065,1.09452752,1.039100024,1.056706611
11.988,1.047915055,1.01315954,1.078210584,1.094527424,1.039099952,1.056706549
12.00465,1.047914921,1.013159467,1.078210513,1.094527327,1.03909988,1.056706479
12.0213,1.047914788,1.013159395,1.078210448,1.09452723,1.039099809,1.056706417
12.03795,1.047914655,1.013159324,1.078210377,1.094527134,1.039099738,1.056706349
12.0546,1.047914523,1.013159253,1.078210313,1.094527038,1.039099667,1.056706287
12.07125,1.047914392,1.013159184,1.078210243,1.094526942,1.039099597,1.05670622
12.0879,1.047914261,1.013159115,1.078210181,1.094526846,1.039099528,1.05670616
12.10455,1.047914131,1.013159047,1.078210112,1.094526751,1.039099459,1.056706094
12.1212,1.047914002,1.013158979,1.078210051,1.094526655,1.039099391,1.056706035
12.13785,1.047913874,1.013158913,1.078209984,1.094526561,1.039099323,1.05670597
12.1545,1.047913747,1.013158848,1.078209924,1.094526466,1.039099256,1.056705912
12.17115,1.04791362,1.013158783,1.078209858,1.094526372,1.03909919,1.056705849
12.1878,1.047913495,1.01315872,1.078209799,1.094526279,1.039099124,1.056705793
12.20445,1.04791337,1.013158657,1.078209735,1.094526186,1.039099059,1.056705731
12.2211,1.047913246,1.013158596,1.078209679,1.094526093,1.039098995,1.056705676
12.23775,1.047913124,1.013158535,1.078209616,1.094526001,1.039098932,1.056705616
12.2544,1.047913002,1.013158476,1.078209561,1.094525909,1.03909887,1.056705563
12.27105,1.047912882,1.013158418,1.0782095,1.094525818,1.039098808,1.056705505
12.2877,1.047912762,1.013158361,1.078209447,1.094525728,1.039098747,1.056705454
12.30435,1.047912644,1.013158305,1.078209388,1.094525638,1.039098688,1.056705397
12.321,1.047912526,1.01315825,1.078209337,1.094525549,1.039098629,1.056705348
12.33765,1.04791241,1.013158196,1.07820928,1.09452546,1.039098571,1.056705293
12.3543,1.047912295,1.013158144,1.078209231,1.094525372,1.039098514,1.056705246
12.37095,1.047912181,1.013158093,1.078209176,1.094525285,1.039098458,1.056705193
12.3876,1.047912069,1.013158043,1.078209129,1.094525199,1.039098403,1.056705149
12.40425,1.047911958,1.013157994,1.078209076,1.094525113,1.039098349,1.056705098
12.4209,1.047911847,1.013157947,1.078209032,1.094525028,1.039098297,1.056705055
12.43755,1.047911739,1.0131579,1.078208981,1.094524944,1.039098245,1.056705006
12.4542,1.047911631,1.013157856,1.078208939,1.09452486,1.039098194,1.056704966
12.47085,1.047911525,1.013157812,1.07820889,1.094524778,1.039098145,1.056704919
12.4875,1.04791142,1.01315777,1.07820885,1.094524696,1.039098097,1.056704882
12.50415,1.047911316,1.013157729,1.078208804,1.094524615,1.039098049,1.056704837
12.5208,1.047911214,1.013157689,1.078208767,1.094524535,1.039098003,1.056704802
12.53745,1.047911113,1.013157651,1.078208723,1.094524456,1.039097958,1.05670476
12.5541,1.047911014,1.013157615,1.078208688,1.094524378,1.039097915,1.056704727
12.57075,1.047910916,1.013157579,1.078208647,1.0945243,1.039097872,1.056704687
12.5874,1.047910819,1.013157545,1.078208614,1.094524224,1.039097831,1.056704657
12.60405,1.047910724,1.013157513,1.078208575,1.094524148,1.039097791,1.05670462
12.6207,1.04791063,1.013157482,1.078208545,1.094524073,1.039097752,1.056704592
12.63735,1.047910537,1.013157452,1.078208509,1.094524,1.039097715,1.056704557
12.654,1.047910447,1.013157424,1.078208482,1.094523927,1.039097678,1.056704532
12.67065,1.047910357,1.013157397,1.078208448,1.094523855,1.039097643,1.0567045
12.6873,1.047910269,1.013157372,1.078208423,1.094523785,1.03909761,1.056704477
12.70395,1.047910183,1.013157348,1.078208392,1.094523715,1.039097577,1.056704448
12.7206,1.047910097,1.013157325,1.07820837,1.094523646,1.039097546,1.056704428
12.73725,1.047910014,1.013157304,1.078208342,1.094523579,1.039097516,1.056704401
12.7539,1.047909932,1.013157285,1.078208323,1.094523512,1.039097488,1.056704384
12.77055,1.047909851,1.013157267,1.078208297,1.094523446,1.039097461,1.056704359
12.7872,1.047909772,1.01315725,1.078208281,1.094523382,1.039097435,1.056704345
12.80385,1.047909695,1.013157235,1.078208258,1.094523318,1.039097411,1.056704324
12.8205,1.047909619,1.013157222,1.078208244,1.094523256,1.039097388,1.056704312
12.83715,1.047909544,1.01315721,1.078208224,1.094523195,1.039097366,1.056704293
12.8538,1.047909472,1.0131572,1.078208213,1.094523134,1.039097346,1.056704284
12.87045,1.0479094,1.013157191,1.078208196,1.094523075,1.039097327,1.056704268
12.8871,1.04790933,1.013157183,1.078208188,1.094523017,1.039097309,1.056704262
12.90375,1.047909262,1.013157177,1.078208174,1.09452296,1.039097293,1.056704249
12.9204,1.047909195,1.013157173,1.078208168,1.094522905,1.039097278,1.056704246
12.93705,1.04790913,1.01315717,1.078208157,1.09452285,1.039097265,1.056704236
12.9537,1.047909067,1.013157169,1.078208154,1.094522796,1.039097253,1.056704235
12.97035,1.047909005,1.013157169,1.078208146,1.094522744,1.039097242,1.056704228
12.987,1.047908944,1.013157171,1.078208146,1.094522693,1.039097233,1.05670423
13.00365,1.047908885,1.013157174,1.07820814,1.094522642,1.039097225,1.056704226
13.0203,1.047908828,1.013157179,1.078208144,1.094522593,1.039097218,1.056704231
13.03695,1.047908772,1.013157185,1.078208141,1.094522546,1.039097213,1.056704229
13.0536,1.047908718,1.013157193,1.078208147,1.094522499,1.03909721,1.056704237
13.07025,1.047908665,1.013157202,1.078208147,1.094522453,1.039097207,1.056704238
13.0869,1.047908614,1.013157213,1.078208156,1.094522409,1.039097207,1.056704249
13.10355,1.047908565,1.013157226,1.078208159,1.094522366,1.039097207,1.056704253
13.1202,1.047908517,1.013157239,1.078208171,1.094522324,1.039097209,1.056704267
13.13685,1.04790847,1.013157255,1.078208176,1.094522283,1.039097213,1.056704274
13.1535,1.047908425,1.013157272,1.078208191,1.094522243,1.039097217,1.056704291
13.17015,1.047908382,1.01315729,1.0782082,1.094522205,1.039097224,1.0567043
13.1868,1.04790834,1.01315731,1.078208218,1.094522167,1.039097231,1.05670432
13.20345,1.0479083,1.013157332,1.078208229,1.094522131,1.03909724,1.056704332
13.2201,1.047908261,1.013157355,1.07820825,1.094522096,1.039097251,1.056704355
13.23675,1.047908224,1.013157379,1.078208264,1.094522062,1.039097263,1.05670437
13.2534,1.047908189,1.013157405,1.078208288,1.09452203,1.039097276,1.056704396
13.27005,1.047908155,1.013157433,1.078208305,1.094521998,1.039097291,1.056704414
13.2867,1.047908122,1.013157462,1.078208331,1.094521968,1.039097307,1.056704442
13.30335,1.047908091,1.013157492,1.078208351,1.094521939,1.039097324,1.056704463
13.32,1.047908062,1.013157524,1.078208381,1.094521911,1.039097343,1.056704494
13.33665,1.047908034,1.013157557,1.078208403,1.094521884,1.039097363,1.056704518
13.3533,1.047908007,1.013157592,1.078208436,1.094521858,1.039097385,1.056704552
13.36995,1.047907982,1.013157629,1.078208461,1.094521834,1.039097408,1.056704579
13.3866,1.047907959,1.013157666,1.078208496,1.094521811,1.039097432,1.056704615
13.40325,1.047907937,1.013157706,1.078208524,1.094521789,1.039097458,1.056704645
13.4199,1.047907916,1.013157746,1.078208562,1.094521768,1.039097485,1.056704684
13.43655,1.047907897,1.013157788,1.078208593,1.094521748,1.039097513,1.056704716
13.4532,1.04790788,1.013157832,1.078208634,1.09452173,1.039097543,1.056704759
13.46985,1.047907864,1.013157877,1.078208668,1.094521713,1.039097574,1.056704794
13.4865,1.047907849,1.013157923,1.078208712,1.094521696,1.039097607,1.056704839
13.50315,1.047907836,1.013157971,1.078208748,1.094521681,1.039097641,1.056704876
13.5198,1.047907824,1.01315802,1.078208795,1.094521668,1.039097676,1.056704924
13.53645,1.047907814,1.013158071,1.078208834,1.094521655,1.039097712,1.056704964
13.5531,1.047907805,1.013158123,1.078208883,1.094521644,1.03909775,1.056705015
13.56975,1.047907798,1.013158177,1.078208925,1.094521633,1.039097789,1.056705058
13.5864,1.047907792,1.013158231,1.078208977,1.094521624,1.03909783,1.056705111
13.60305,1.047907787,1.013158288,1.078209022,1.094521616,1.039097872,1.056705157
13.6197,1.047907784,1.013158345,1.078209076,1.094521609,1.039097915,1.056705213
13.63635,1.047907783,1.013158404,1.078209123,1.094521604,1.039097959,1.056705261
13.653,1.047907782,1.013158464,1.078209181,1.094521599,1.039098005,1.05670532
13.66965,1.047907783,1.013158526,1.078209231,1.094521596,1.039098052,1.056705371
13.6863,1.047907786,1.013158589,1.078209291,1.094521593,1.0390981,1.056705432
13.70295,1.047907789,1.013158653,1.078209343,1.094521592,1.03909815,1.056705486
13.7196,1.047907795,1.013158719,1.078209406,1.094521592,1.039098201,1.05670555
13.73625,1.047907801,1.013158786,1.078209461,1.094521594,1.039098253,1.056705606
13.7529,1.047907809,1.013158854,1.078209526,1.094521596,1.039098306,1.056705672
13.76955,1.047907818,1.013158924,1.078209584,1.094521599,1.039098361,1.056705731
13.7862,1.047907828,1.013158995,1.078209652,1.094521604,1.039098417,1.0567058
13.80285,1.04790784,1.013159067,1.078209712,1.09452161,1.039098474,1.056705861
13.8195,1.047907853,1.01315914,1.078209782,1.094521616,1.039098532,1.056705933
13.83615,1.047907868,1.013159215,1.078209845,1.094521624,1.039098592,1.056705996
13.8528,1.047907883,1.013159291,1.078209918,1.094521633,1.039098652,1.05670607
13.86945,1.0479079,1.013159368,1.078209983,1.094521643,1.039098714,1.056706136
13.8861,1.047907919,1.013159447,1.078210058,1.094521655,1.039098777,1.056706213
13.90275,1.047907938,1.013159527,1.078210126,1.094521667,1.039098842,1.056706281
13.9194,1.047907959,1.013159607,1.078210204,1.09452168,1.039098907,1.056706361
13.93605,1.047907981,1.01315969,1.078210274,1.094521695,1.039098974,1.056706431
13.9527,1.047908004,1.013159773,1.078210354,1.094521711,1.039099042,1.056706513
13.96935,1.047908028,1.013159858,1.078210427,1.094521727,1.039099111,1.056706586
13.986,1.047908054,1.013159943,1.07821051,1.094521745,1.039099181,1.05670667
14.00265,1.047908081,1.01316003,1.078210585,1.094521764,1.039099253,1.056706746
14.0193,1.047908109,1.013160119,1.07821067,1.094521784,1.039099325,1.056706832
14.03595,1.047908138,1.013160208,1.078210747,1.094521805,1.039099399,1.05670691
14.0526,1.047908169,1.013160298,1.078210834,1.094521827,1.039099474,1.056706998
14.06925,1.0479082,1.01316039,1.078210914,1.09452185,1.03909955,1.056707078
14.0859,1.047908233,1.013160483,1.078211004,1.094521874,1.039099627,1.056707169
14.10255,1.047908267,1.013160577,1.078211086,1.094521899,1.039099705,1.056707252
14.1192,1.047908302,1.013160672,1.078211178,1.094521925,1.039099784,1.056707345
14.13585,1.047908338,1.013160768,1.078211262,1.094521953,1.039099864,1.056707429
14.1525,1.047908375,1.013160866,1.078211356,1.094521981,1.039099946,1.056707525
14.16915,1.047908414,1.013160964,1.078211442,1.09452201,1.039100028,1.056707612
14.1858,1.047908453,1.013161064,1.078211539,1.09452204,1.039100112,1.056707709
14.20245,1.047908494,1.013161164,1.078211628,1.094522072,1.039100196,1.056707798
14.2191,1.047908535,1.013161266,1.078211726,1.094522104,1.039100282,1.056707898
14.23575,1.047908578,1.013161369,1.078211817,1.094522138,1.039100369,1.056707989
14.2524,1.047908622,1.013161473,1.078211918,1.094522172,1.039100456,1.056708091
14.26905,1.047908667,1.013161577,1.078212011,1.094522207,1.039100545,1.056708184
14.2857,1.047908713,1.013161683,1.078212114,1.094522244,1.039100635,1.056708288
14.30235,1.04790876,1.01316179,1.078212209,1.094522281,1.039100726,1.056708384
14.319,1.047908808,1.013161898,1.078212314,1.094522319,1.039100817,1.05670849
14.33565,1.047908857,1.013162008,1.078212411,1.094522359,1.03910091,1.056708587
14.3523,1.047908907,1.013162118,1.078212519,1.094522399,1.039101004,1.056708695
14.36895,1.047908958,1.013162229,1.078212618,1.09452244,1.039101099,1.056708795
14.3856,1.04790901,1.013162341,1.078212727,1.094522483,1.039101194,1.056708905
14.40225,1.047909063,1.013162454,1.078212828,1.094522526,1.039101291,1.056709006
14.4189,1.047909116,1.013162568,1.07821294,1.09452257,1.039101389,1.056709118
14.43555,1.047909171,1.013162683,1.078213043,1.094522615,1.039101488,1.056709222
14.4522,1.047909227,1.013162799,1.078213156,1.094522661,1.039101587,1.056709336
14.46885,1.047909284,1.013162916,1.078213261,1.094522708,1.039101688,1.056709441
14.4855,1.047909342,1.013163034,1.078213377,1.094522756,1.039101789,1.056709557
14.50215,1.0479094,1.013163153,1.078213484,1.094522805,1.039101891,1.056709664
14.5188,1.04790946,1.013163273,1.078213601,1.094522855,1.039101995,1.056709782
14.53545,1.047909521,1.013163394,1.07821371,1.094522906,1.039102099,1.056709891
14.5521,1.047909582,1.013163515,1.078213829,1.094522957,1.039102204,1.056710011
14.56875,1.047909644,1.013163638,1.07821394,1.09452301,1.03910231,1.056710122
14.5854,1.047909707,1.013163761,1.078214061,1.094523063,1.039102417,1.056710244
14.60205,1.047909771,1.013163886,1.078214174,1.094523118,1.039102525,1.056710356
14.6187,1.047909836,1.013164011,1.078214297,1.094523173,1.039102633,1.05671048
14.63535,1.047909902,1.013164137,1.078214411,1.094523229,1.039102743,1.056710594
14.652,1.047909969,1.013164264,1.078214536,1.094523287,1.039102853,1.05671072
14.66865,1.047910036,1.013164392,1.078214652,1.094523345,1.039102965,1.056710836
14.6853,1.047910104,1.013164521,1.078214779,1.094523403,1.039103077,1.056710963
14.70195,1.047910174,1.013164651,1.078214897,1.094523463,1.03910319,1.056711081
14.7186,1.047910244,1.013164781,1.078215025,1.094523524,1.039103303,1.05671121
14.73525,1.047910314,1.013164913,1.078215145,1.094523585,1.039103418,1.056711329
14.7519,1.047910386,1.013165045,1.078215275,1.094523648,1.039103533,1.05671146
14.76855,1.047910458,1.013165178,1.078215397,1.094523711,1.03910365,1.056711581
14.7852,1.047910531,1.013165312,1.078215529,1.094523775,1.039103767,1.056711714
14.80185,1.047910605,1.013165447,1.078215652,1.09452384,1.039103884,1.056711836
14.8185,1.04791068,1.013165582,1.078215785,1.094523906,1.039104003,1.056711971
14.83515,1.047910755,1.013165719,1.07821591,1.094523973,1.039104122,1.056712095
14.8518,1.047910831,1.013165856,1.078216046,1.09452404,1.039104243,1.056712231
14.86845,1.047910908,1.013165994,1.078216172,1.094524109,1.039104364,1.056712357
14.8851,1.047910986,1.013166132,1.078216309,1.094524178,1.039104485,1.056712494
14.90175,1.047911064,1.013166272,1.078216437,1.094524248,1.039104608,1.056712622
14.9184,1.047911143,1.013166412,1.078216576,1.094524319,1.039104731,1.05671276
14.93505,1.047911223,1.013166553,1.078216705,1.094524391,1.039104855,1.05671289
14.9517,1.047911304,1.013166695,1.078216846,1.094524463,1.03910498,1.05671303
14.96835,1.047911385,1.013166837,1.078216977,1.094524536,1.039105105,1.056713161
14.985,1.047911467,1.013166981,1.078217119,1.094524611,1.039105232,1.056713303
15.00165,1.047911549,1.013167125,1.078217251,1.094524686,1.039105359,1.056713435
15.0183,1.047911633,1.013167269,1.078217395,1.094524761,1.039105486,1.056713578
15.03495,1.047911717,1.013167415,1.078217529,1.094524838,1.039105615,1.056713712
15.0516,1.047911801,1.013167561,1.078217674,1.094524915,1.039105744,1.056713857
15.06825,1.047911887,1.013167708,1.07821781,1.094524993,1.039105874,1.056713992
15.0849,1.047911972,1.013167856,1.078217956,1.094525072,1.039106004,1.056714139
15.10155,1.047912059,1.013168004,1.078218093,1.094525152,1.039106135,1.056714275
15.1182,1.047912146,1.013168153,1.078218241,1.094525233,1.039106267,1.056714423
15.13485,1.047912234,1.013168303,1.07821838,1.094525314,1.0391064,1.056714561
15.1515,1.047912323,1.013168453,1.078218529,1.094525396,1.039106533,1.05671471
15.16815,1.047912412,1.013168604,1.078218669,1.094525479,1.039106667,1.05671485
15.1848,1.047912501,1.013168756,1.07821882,1.094525562,1.039106801,1.056715
15.20145,1.047912592,1.013168909,1.078218962,1.094525647,1.039106937,1.056715141
15.2181,1.047912682,1.013169062,1.078219114,1.094525732,1.039107072,1.056715293
15.23475,1.047912774,1.013169216,1.078219257,1.094525818,1.039107209,1.056715435
15.2514,1.047912866,1.01316937,1.07821941,1.094525904,1.039107346,1.056715588
15.26805,1.047912959,1.013169525,1.078219555,1.094525992,1.039107484,1.056715732
15.2847,1.047913052,1.013169681,1.07821971,1.09452608,1.039107622,1.056715887
15.30135,1.047913146,1.013169837,1.078219856,1.094526169,1.039107761,1.056716031
15.318,1.04791324,1.013169994,1.078220012,1.094526259,1.039107901,1.056716187
15.33465,1.047913335,1.013170152,1.078220159,1.094526349,1.039108041,1.056716333
15.3513,1.04791343,1.01317031,1.078220317,1.09452644,1.039108182,1.056716491
15.36795,1.047913526,1.013170469,1.078220465,1.094526532,1.039108324,1.056716638
15.3846,1.047913623,1.013170629,1.078220624,1.094526624,1.039108466,1.056716796
15.40125,1.04791372,1.013170789,1.078220773,1.094526718,1.039108609,1.056716945
15.4179,1.047913817,1.01317095,1.078220934,1.094526812,1.039108752,1.056717105
15.43455,1.047913915,1.013171111,1.078221085,1.094526907,1.039108896,1.056717255
15.4512,1.047914014,1.013171273,1.078221246,1.094527002,1.039109041,1.056717416
15.46785,1.047914113,1.013171435,1.078221398,1.094527098,1.039109186,1.056717567
15.4845,1.047914213,1.013171599,1.078221561,1.094527195,1.039109331,1.056717729
15.50115,1.047914313,1.013171762,1.078221715,1.094527293,1.039109478,1.056717881
15.5178,1.047914414,1.013171927,1.078221879,1.094527391,1.039109624,1.056718044
15.53445,1.047914515,1.013172092,1.078222033,1.09452749,1.039109772,1.056718198
15.5511,1.047914616,1.013172257,1.078222199,1.09452759,1.03910992,1.056718362
15.56775,1.047914718,1.013172423,1.078222354,1.09452769,1.039110068,1.056718517
15.5844,1.047914821,1.01317259,1.078222521,1.094527791,1.039110217,1.056718683
15.60105,1.047914924,1.013172757,1.078222678,1.094527893,1.039110367,1.056718838
15.6177,1.047915027,1.013172924,1.078222846,1.094527995,1.039110517,1.056719005
15.63435,1.047915131,1.013173093,1.078223004,1.094528098,1.039110667,1.056719162
15.651,1.047915236,1.013173261,1.078223173,1.094528202,1.039110819,1.05671933
15.66765,1.047915341,1.013173431,1.078223332,1.094528307,1.03911097,1.056719488
15.6843,1.047915446,1.013173601,1.078223502,1.094528412,1.039111123,1.056719657
15.70095,1.047915552,1.013173771,1.078223663,1.094528518,1.039111275,1.056719816
15.7176,1.047915658,1.013173942,1.078223834,1.094528624,1.039111429,1.056719986
15.73425,1.047915764,1.013174113,1.078223995,1.094528731,1.039111582,1.056720146
15.7509,1.047915871,1.013174285,1.078224168,1.094528839,1.039111737,1.056720318
15.76755,1.047915979,1.013174458,1.07822433,1.094528948,1.039111891,1.056720479
15.7842,1.047916087,1.013174631,1.078224504,1.094529057,1.039112047,1.056720651
15.80085,1.047916195,1.013174804,1.078224668,1.094529167,1.039112203,1.056720813
15.8175,1.047916304,1.013174979,1.078224842,1.094529277,1.039112359,1.056720987
15.83415,1.047916413,1.013175153,1.078225007,1.094529388,1.039112516,1.05672115
15.8508,1.047916522,1.013175328,1.078225183,1.0945295,1.039112673,1.056721324
15.86745,1.047916632,1.013175504,1.078225349,1.094529612,1.039112831,1.056721488
15.8841,1.047916743,1.01317568,1.078225525,1.094529726,1.039112989,1.056721664
15.90075,1.047916853,1.013175856,1.078225692,1.094529839,1.039113148,1.056721829
15.9174,1.047916964,1.013176033,1.07822587,1.094529954,1.039113307,1.056722005
15.93405,1.047917076,1.013176211,1.078226038,1.094530069,1.039113466,1.056722171
15.9507,1.047917188,1.013176389,1.078226217,1.094530184,1.039113626,1.056722349
15.96735,1.0479173,1.013176567,1.078226386,1.0945303,1.039113787,1.056722516
15.984,1.047917412,1.013176746,1.078226566,1.094530417,1.039113948,1.056722694
16.00065,1.047917525,1.013176926,1.078226736,1.094530535,1.03911411,1.056722863
16.0173,1.047917639,1.013177105,1.078226916,1.094530653,1.039114272,1.056723042
16.03395,1.047917752,1.013177286,1.078227087,1.094530772,1.039114434,1.056723211
16.0506,1.047917866,1.013177466,1.078227269,1.094530891,1.039114597,1.056723391
16.06725,1.047917981,1.013177648,1.078227441,1.094531011,1.03911476,1.056723561
16.0839,1.047918096,1.013177829,1.078227624,1.094531132,1.039114924,1.056723742
16.10055,1.047918211,1.013178012,1.078227797,1.094531253,1.039115088,1.056723913
16.1172,1.047918326,1.013178194,1.078227981,1.094531375,1.039115252,1.056724095
16.13385,1.047918442,1.013178377,1.078228155,1.094531497,1.039115418,1.056724267
16.1505,1.047918558,1.013178561,1.078228339,1.09453162,1.039115583,1.05672445
16.16715,1.047918674,1.013178745,1.078228514,1.094531744,1.039115749,1.056724623
16.1838,1.047918791,1.013178929,1.0782287,1.094531868,1.039115915,1.056724807
16.20045,1.047918908,1.013179114,1.078228876,1.094531993,1.039116082,1.05672498
16.2171,1.047919026,1.013179299,1.078229062,1.094532118,1.039116249,1.056725165
16.23375,1.047919143,1.013179485,1.078229239,1.094532245,1.039116416,1.05672534
16.2504,1.047919261,1.013179671,1.078229427,1.094532371,1.039116584,1.056725525
16.26705,1.04791938,1.013179857,1.078229604,1.094532498,1.039116753,1.056725701
16.2837,1.047919499,1.013180044,1.078229793,1.094532626,1.039116922,1.056725887
16.30035,1.047919618,1.013180232,1.078229971,1.094532755,1.039117091,1.056726063
16.317,1.047919737,1.013180419,1.07823016,1.094532884,1.03911726,1.056726251
16.33365,1.047919856,1.013180607,1.07823034,1.094533013,1.03911743,1.056726428
16.3503,1.047919976,1.013180796,1.07823053,1.094533143,1.039117601,1.056726616
16.36695,1.047920097,1.013180985,1.07823071,1.094533274,1.039117771,1.056726794
16.3836,1.047920217,1.013181174,1.078230901,1.094533405,1.039117942,1.056726983
16.40025,1.047920338,1.013181364,1.078231083,1.094533537,1.039118114,1.056727161
16.4169,1.047920459,1.013181554,1.078231274,1.09453367,1.039118286,1.056727351
16.43355,1.04792058,1.013181745,1.078231456,1.094533803,1.039118458,1.056727531
16.4502,1.047920702,1.013181936,1.078231649,1.094533936,1.039118631,1.056727721
16.46685,1.047920824,1.013182127,1.078231832,1.094534071,1.039118804,1.056727901
16.4835,1.047920946,1.013182319,1.078232026,1.094534205,1.039118977,1.056728093
16.50015,1.047921068,1.013182511,1.078232209,1.094534341,1.039119151,1.056728274
16.5168,1.047921191,1.013182703,1.078232404,1.094534476,1.039119325,1.056728466
16.53345,1.047921314,1.013182896,1.078232588,1.094534613,1.039119499,1.056728648
16.5501,1.047921438,1.01318309,1.078232783,1.09453475,1.039119674,1.056728841
16.56675,1.047921561,1.013183283,1.078232969,1.094534887,1.039119849,1.056729023
16.5834,1.047921685,1.013183477,1.078233165,1.094535025,1.039120025,1.056729217
16.60005,1.047921809,1.013183671,1.078233351,1.094535164,1.039120201,1.0567294
16.6167,1.047921933,1.013183866,1.078233548,1.094535303,1.039120377,1.056729594
16.63335,1.047922058,1.013184061,1.078233735,1.094535443,1.039120554,1.056729778
16.65,1.047922183,1.013184257,1.078233932,1.094535583,1.039120731,1.056729974
16.66665,1.047922308,1.013184453,1.07823412,1.094535724,1.039120908,1.056730158
16.6833,1.047922433,1.013184649,1.078234318,1.094535865,1.039121085,1.056730354
16.69995,1.047922559,1.013184845,1.078234507,1.094536007,1.039121263,1.056730539
16.7166,1.047922685,1.013185042,1.078234706,1.09453615,1.039121442,1.056730736
16.73325,1.047922811,1.013185239,1.078234895,1.094536293,1.03912162,1.056730922
16.7499,1.047922937,1.013185437,1.078235095,1.094536436,1.039121799,1.056731119
16.76655,1.047923064,1.013185635,1.078235285,1.09453658,1.039121979,1.056731306
16.7832,1.047923191,1.013185833,1.078235485,1.094536725,1.039122158,1.056731504
16.79985,1.047923318,1.013186032,1.078235676,1.09453687,1.039122338,1.056731692
16.8165,1.047923445,1.01318623,1.078235877,1.094537015,1.039122518,1.05673189
16.83315,1.047923572,1.01318643,1.078236069,1.094537161,1.039122699,1.056732078
16.8498,1.0479237,1.013186629,1.078236271,1.094537308,1.03912288,1.056732278
16.86645,1.047923828,1.013186829,1.078236463,1.094537455,1.039123061,1.056732467
16.8831,1.047923956,1.013187029,1.078236666,1.094537603,1.039123242,1.056732667
16.89975,1.047924085,1.01318723,1.078236858,1.094537751,1.039123424,1.056732856
16.9164,1.047924213,1.013187431,1.078237062,1.0945379,1.039123606,1.056733057
16.93305,1.047924342,1.013187632,1.078237255,1.094538049,1.039123789,1.056733247
