Time,W2,W3,W6,W8
9.14085,377.1442341,377.143384,377.1435405,377.1433405
9.1575,377.144143,377.1432975,377.1434528,377.1432508
9.17415,377.1440571,377.1432163,377.1433704,377.1431664
9.1908,377.1439764,377.1431401,377.1432931,377.143087
9.20745,377.1439007,377.143069,377.1432208,377.1430127
9.2241,377.14383,377.1430029,377.1431535,377.1429434
9.24075,377.1437642,377.1429416,377.1430911,377.142879
9.2574,377.1437032,377.1428852,377.1430335,377.1428194
9.27405,377.143647,377.1428336,377.1429807,377.1427646
9.2907,377.1435955,377.1427866,377.1429326,377.1427145
9.30735,377.1435486,377.1427443,377.1428891,377.142669
9.324,377.1435063,377.1427065,377.1428501,377.142628
9.34065,377.1434684,377.1426731,377.1428157,377.1425915
9.3573,377.143435,377.1426442,377.1427856,377.1425595
9.37395,377.1434059,377.1426196,377.1427598,377.1425317
9.3906,377.1433811,377.1425992,377.1427384,377.1425083
9.40725,377.1433606,377.1425831,377.1427211,377.142489
9.4239,377.1433441,377.1425711,377.142708,377.1424739
9.44055,377.1433318,377.1425631,377.1426989,377.1424629
9.4572,377.1433234,377.1425592,377.1426939,377.1424559
9.47385,377.143319,377.1425591,377.1426928,377.1424528
9.4905,377.1433185,377.142563,377.1426955,377.1424536
9.50715,377.1433218,377.1425706,377.142702,377.1424581
9.5238,377.1433288,377.142582,377.1427123,377.1424665
9.54045,377.1433395,377.142597,377.1427263,377.1424785
9.5571,377.1433539,377.1426156,377.1427438,377.1424941
9.57375,377.1433718,377.1426378,377.1427649,377.1425132
9.5904,377.1433932,377.1426634,377.1427895,377.1425359
9.60705,377.143418,377.1426925,377.1428175,377.142562
9.6237,377.1434462,377.1427249,377.1428489,377.1425914
9.64035,377.1434777,377.1427606,377.1428835,377.1426241
9.657,377.1435125,377.1427995,377.1429214,377.1426601
9.67365,377.1435504,377.1428416,377.1429625,377.1426992
9.6903,377.1435915,377.1428868,377.1430067,377.1427415
9.70695,377.1436356,377.142935,377.1430539,377.1427868
9.7236,377.1436828,377.1429862,377.1431041,377.1428351
9.74025,377.1437328,377.1430404,377.1431573,377.1428864
9.7569,377.1437858,377.1430974,377.1432133,377.1429405
9.77355,377.1438416,377.1431572,377.1432721,377.1429975
9.7902,377.1439002,377.1432198,377.1433337,377.1430572
9.80685,377.1439615,377.143285,377.143398,377.1431196
9.8235,377.1440255,377.1433529,377.143465,377.1431847
9.84015,377.1440921,377.1434234,377.1435345,377.1432524
9.8568,377.1441612,377.1434964,377.1436066,377.1433226
9.87345,377.1442328,377.1435719,377.1436812,377.1433953
9.8901,377.1443069,377.1436498,377.1437582,377.1434704
9.90675,377.1443833,377.1437301,377.1438375,377.1435479
9.9234,377.1444621,377.1438127,377.1439192,377.1436278
9.94005,377.1445432,377.1438975,377.1440032,377.1437099
9.9567,377.1446264,377.1439846,377.1440893,377.1437942
9.97335,377.1447119,377.1440738,377.1441776,377.1438807
9.99,377.1447995,377.1441651,377.1442681,377.1439693
10.00665,377.1448892,377.1442584,377.1443605,377.14406
10.0233,377.1449809,377.1443538,377.144455,377.1441527
10.03995,377.1450746,377.1444511,377.1445515,377.1442473
10.0566,377.1451702,377.1445503,377.1446499,377.1443439
10.07325,377.1452676,377.1446513,377.1447501,377.1444423
10.0899,377.1453669,377.1447542,377.1448521,377.1445426
10.10655,377.145468,377.1448588,377.1449559,377.1446446
10.1232,377.1455708,377.1449651,377.1450614,377.1447483
10.13985,377.1456753,377.1450731,377.1451686,377.1448537
10.1565,377.1457815,377.1451826,377.1452774,377.1449608
10.17315,377.1458892,377.1452938,377.1453878,377.1450694
10.1898,377.1459985,377.1454065,377.1454997,377.1451796
10.20645,377.1461093,377.1455207,377.1456131,377.1452912
10.2231,377.1462216,377.1456362,377.145728,377.1454044
10.23975,377.1463352,377.1457532,377.1458443,377.1455189
10.2564,377.1464503,377.1458716,377.1459619,377.1456348
10.27305,377.1465666,377.1459912,377.1460808,377.145752
10.2897,377.1466843,377.1461121,377.146201,377.1458704
10.30635,377.1468032,377.1462342,377.1463224,377.1459901
10.323,377.1469233,377.1463575,377.146445,377.146111
10.33965,377.1470446,377.1464819,377.1465687,377.1462331
10.3563,377.147167,377.1466075,377.1466936,377.1463563
10.37295,377.1472905,377.1467341,377.1468195,377.1464805
10.3896,377.147415,377.1468617,377.1469465,377.1466058
10.40625,377.1475405,377.1469902,377.1470744,377.1467321
10.4229,377.147667,377.1471198,377.1472033,377.1468593
10.43955,377.1477945,377.1472502,377.1473331,377.1469874
10.4562,377.1479228,377.1473815,377.1474638,377.1471165
10.47285,377.148052,377.1475136,377.1475953,377.1472463
10.4895,377.1481819,377.1476465,377.1477276,377.147377
10.50615,377.1483127,377.1477802,377.1478607,377.1475085
10.5228,377.1484442,377.1479146,377.1479945,377.1476407
10.53945,377.1485765,377.1480497,377.148129,377.1477735
10.5561,377.1487094,377.1481854,377.1482642,377.1479071
10.57275,377.1488429,377.1483217,377.1484,377.1480413
10.5894,377.1489771,377.1484587,377.1485364,377.1481761
10.60605,377.1491119,377.1485961,377.1486733,377.1483114
10.6227,377.1492471,377.1487341,377.1488108,377.1484473
10.63935,377.1493829,377.1488726,377.1489488,377.1485837
10.656,377.1495192,377.1490115,377.1490872,377.1487206
