Time,W2,W3,W6,W8
10.4562,376.9715976,376.9712698,376.9713556,376.9703147
10.47285,376.9715883,376.9712636,376.9713522,376.9703076
10.4895,376.9715802,376.9712587,376.9713502,376.9703019
10.50615,376.9715735,376.9712551,376.9713496,376.9702975
10.5228,376.9715681,376.9712528,376.9713502,376.9702945
10.53945,376.9715639,376.9712518,376.9713521,376.9702928
10.5561,376.971561,376.9712521,376.9713553,376.9702924
10.57275,376.9715593,376.9712536,376.9713597,376.9702932
10.5894,376.9715589,376.9712563,376.9713653,376.9702954
10.60605,376.9715596,376.9712603,376.9713721,376.9702987
10.6227,376.9715615,376.9712654,376.9713801,376.9703034
10.63935,376.9715646,376.9712717,376.9713893,376.9703092
10.656,376.9715688,376.9712791,376.9713996,376.9703162
10.67265,376.9715742,376.9712877,376.9714111,376.9703244
10.6893,376.9715806,376.9712974,376.9714236,376.9703337
10.70595,376.9715881,376.9713081,376.9714373,376.9703442
10.7226,376.9715968,376.97132,376.971452,376.9703558
10.73925,376.9716064,376.9713329,376.9714678,376.9703685
10.7559,376.9716171,376.9713469,376.9714846,376.9703822
10.77255,376.9716288,376.9713618,376.9715025,376.9703971
10.7892,376.9716415,376.9713778,376.9715213,376.9704129
10.80585,376.9716552,376.9713948,376.9715411,376.9704298
10.8225,376.9716699,376.9714127,376.9715619,376.9704478
10.83915,376.9716855,376.9714316,376.9715837,376.9704667
10.8558,376.9717021,376.9714515,376.9716063,376.9704866
10.87245,376.9717195,376.9714722,376.9716299,376.9705074
10.8891,376.9717379,376.9714939,376.9716544,376.9705292
10.90575,376.9717571,376.9715164,376.9716798,376.9705519
10.9224,376.9717772,376.9715398,376.971706,376.9705756
10.93905,376.9717982,376.9715641,376.9717331,376.9706001
10.9557,376.97182,376.9715892,376.971761,376.9706255
10.97235,376.9718426,376.9716151,376.9717897,376.9706518
10.989,376.971866,376.9716418,376.9718192,376.9706789
11.00565,376.9718902,376.9716693,376.9718495,376.9707068
11.0223,376.9719151,376.9716976,376.9718806,376.9707355
11.03895,376.9719408,376.9717266,376.9719124,376.9707651
11.0556,376.9719673,376.9717564,376.9719449,376.9707954
11.07225,376.9719945,376.9717869,376.9719782,376.9708265
11.0889,376.9720223,376.9718181,376.9720122,376.9708583
11.10555,376.9720509,376.97185,376.9720468,376.9708909
11.1222,376.9720801,376.9718825,376.9720821,376.9709241
11.13885,376.9721101,376.9719158,376.9721181,376.9709581
11.1555,376.9721406,376.9719496,376.9721547,376.9709928
11.17215,376.9721718,376.9719841,376.972192,376.9710281
11.1888,376.9722036,376.9720193,376.9722298,376.9710641
11.20545,376.972236,376.972055,376.9722683,376.9711008
11.2221,376.972269,376.9720913,376.9723073,376.9711381
11.23875,376.9723026,376.9721282,376.9723469,376.971176
